run,benchmark,prefetcher,config,pf_level,memory,simSeconds,ipc,l1d_demand_misses,l1d_demand_accesses,l2_demand_misses,l2_demand_accesses,l1d_pf_issued,l1d_pf_useful,l1d_pf_unused,l2_pf_issued,l2_pf_useful,l2_pf_unused,stage,nopf_simSeconds,speedup_vs_nopf,pf_issued,pf_useful,pf_unused,pf_accuracy,pf_unused_ratio,l1d_miss_rate,l2_miss_rate,label
quick_imp3_s32_sth2_pt8_l1d_ddr4_1x,quick,imp,s32_sth2_pt8,l1d,ddr4_1x,0.008421,0.966241,48562.0,9161796.0,28508.0,86877.0,175910.0,74424.0,2299.0,,,,stage3,0.009731,1.1555634722717016,175910.0,74424.0,2299.0,0.4230799840827696,0.013069183104996874,0.005300489118072483,0.3281420859375899,stage3: s32_sth2_pt8
quick_imp3_s32_dist32_addr16_l1d_ddr4_1x,quick,imp,s32_dist32_addr16,l1d,ddr4_1x,0.008422,0.966219,48062.0,9161629.0,28509.0,86918.0,174498.0,74561.0,2246.0,,,,stage3,0.009731,1.1554262645452387,174498.0,74561.0,2246.0,0.42728856491191874,0.012871207692924847,0.005246010289218217,0.3279988034699372,stage3: s32_dist32_addr16
quick_imp3_s32_ipd8_addr8_l1d_ddr4_1x,quick,imp,s32_ipd8_addr8,l1d,ddr4_1x,0.008422,0.966219,48062.0,9161629.0,28509.0,86918.0,174498.0,74561.0,2246.0,,,,stage3,0.009731,1.1554262645452387,174498.0,74561.0,2246.0,0.42728856491191874,0.012871207692924847,0.005246010289218217,0.3279988034699372,stage3: s32_ipd8_addr8
quick_imp3_s32_sth8_l1d_ddr4_1x,quick,imp,s32_sth8,l1d,ddr4_1x,0.008424,0.965943,48718.0,9161994.0,28491.0,86876.0,175225.0,74377.0,2216.0,,,,stage3,0.009731,1.1551519468186136,175225.0,74377.0,2216.0,0.4244656869738907,0.012646597232130118,0.005317401430299998,0.32795018186841013,stage3: s32_sth8
quick_imp3_s32_sth8_pt8_l1d_ddr4_1x,quick,imp,s32_sth8_pt8,l1d,ddr4_1x,0.008424,0.965894,49278.0,9162190.0,28496.0,86831.0,175146.0,74182.0,2177.0,,,,stage3,0.009731,1.1551519468186136,175146.0,74182.0,2177.0,0.42354378632683587,0.012429630137142727,0.005378408437284099,0.32817772454538124,stage3: s32_sth8_pt8
quick_imp_stage2_s16_sth8_l1d_ddr4_1x,quick,imp,s16_sth8,l1d,ddr4_1x,0.00849,0.958423,59063.0,9166344.0,28514.0,85097.0,164158.0,70080.0,1228.0,,,,stage2,0.009731,1.1461719670200237,164158.0,70080.0,1228.0,0.4269057858892043,0.007480597960501468,0.006443463173540072,0.3350764421777501,stage2: s16_sth8
quick_imp_stage2_s16_pt8_sth8_l1d_ddr4_1x,quick,imp,s16_pt8_sth8,l1d,ddr4_1x,0.00849,0.958428,59358.0,9166431.0,28509.0,85106.0,164132.0,69935.0,1212.0,,,,stage2,0.009731,1.1461719670200237,164132.0,69935.0,1212.0,0.42608997636049034,0.007384300441108376,0.006475584663212978,0.3349822574201584,stage2: s16_pt8_sth8
quick_imp_stage2_s16_pt8_sth2_l1d_ddr4_1x,quick,imp,s16_pt8_sth2,l1d,ddr4_1x,0.00849,0.958368,59116.0,9166631.0,28507.0,85194.0,165289.0,70193.0,1341.0,,,,stage2,0.009731,1.1461719670200237,165289.0,70193.0,1341.0,0.42466830823587776,0.008113062575246991,0.006449043274459286,0.3346127661572411,stage2: s16_pt8_sth2
quick_imp_stage2_aggr_s16_sth2_d32_ipd16_l1d_ddr4_1x,quick,imp,aggr_s16_sth2_d32_ipd16,l1d,ddr4_1x,0.008497,0.957622,59160.0,9167416.0,28554.0,85487.0,166306.0,70318.0,1512.0,,,,stage2,0.009731,1.1452277274332119,166306.0,70318.0,1512.0,0.4228229889480837,0.009091674383365602,0.006453290654640304,0.33401569829330774,stage2: aggr_s16_sth2_d32_ipd16
quick_imp_stage2_aggr_s16_sth2_d32_ipd16_addr16_l1d_ddr4_1x,quick,imp,aggr_s16_sth2_d32_ipd16_addr16,l1d,ddr4_1x,0.008497,0.957622,59160.0,9167416.0,28554.0,85487.0,166306.0,70318.0,1512.0,,,,stage2,0.009731,1.1452277274332119,166306.0,70318.0,1512.0,0.4228229889480837,0.009091674383365602,0.006453290654640304,0.33401569829330774,stage2: aggr_s16_sth2_d32_ipd16_addr16
quick_imp_stage2_s16_dist32_addr16_l1d_ddr4_1x,quick,imp,s16_dist32_addr16,l1d,ddr4_1x,0.008497,0.95759,59414.0,9167049.0,28515.0,85137.0,165998.0,70140.0,1297.0,,,,stage2,0.009731,1.1452277274332119,165998.0,70140.0,1297.0,0.4225352112676056,0.007813347148760828,0.006481256945392132,0.3349307586595722,stage2: s16_dist32_addr16
quick_imp_sdist16_l1d_ddr4_1x,quick,imp,sdist16,l1d,ddr4_1x,0.008497,0.95759,59414.0,9167049.0,28515.0,85137.0,165998.0,70140.0,1297.0,,,,stage1,0.009731,1.1452277274332119,165998.0,70140.0,1297.0,0.4225352112676056,0.007813347148760828,0.006481256945392132,0.3349307586595722,stage1: sdist16
quick_imp_stage2_s16_dist8_addr16_l1d_ddr4_1x,quick,imp,s16_dist8_addr16,l1d,ddr4_1x,0.008497,0.95759,59414.0,9167049.0,28515.0,85137.0,165998.0,70140.0,1297.0,,,,stage2,0.009731,1.1452277274332119,165998.0,70140.0,1297.0,0.4225352112676056,0.007813347148760828,0.006481256945392132,0.3349307586595722,stage2: s16_dist8_addr16
quick_imp_stage2_s16_ipd16_pt32_l1d_ddr4_1x,quick,imp,s16_ipd16_pt32,l1d,ddr4_1x,0.008497,0.95759,59414.0,9167049.0,28515.0,85137.0,165998.0,70140.0,1297.0,,,,stage2,0.009731,1.1452277274332119,165998.0,70140.0,1297.0,0.4225352112676056,0.007813347148760828,0.006481256945392132,0.3349307586595722,stage2: s16_ipd16_pt32
