run,benchmark,prefetcher,config,pf_level,memory,simSeconds,simTicks,simInsts,numCycles,ipc,l1d_demand_misses,l1d_demand_accesses,l2_demand_misses,l2_demand_accesses,l1d_pf_issued,l1d_pf_useful,l1d_pf_unused,l2_pf_issued,l2_pf_useful,l2_pf_unused
quick_stride_deg1_dist16_l1d_ddr4_1x,quick,stride,deg1_dist16,l1d,ddr4_1x,0.008646,8646234777.0,24424723.0,25964669.0,0.941105,92893.0,9178435.0,28525.0,84633.0,60842.0,59009.0,906.0,nan,nan,nan
quick_stride_deg1_dist16_l1d_ddr4_2x,quick,stride,deg1_dist16,l1d,ddr4_2x,0.008615,8614722987.0,24424718.0,25870039.0,0.944547,92558.0,9178328.0,28520.0,84630.0,60833.0,59009.0,905.0,nan,nan,nan
quick_stride_deg1_dist16_l2_ddr4_1x,quick,stride,deg1_dist16,l2,ddr4_1x,0.008884,8884420020.0,24424723.0,26679940.0,0.915875,253202.0,9233645.0,7901.0,82822.0,nan,nan,nan,20686.0,20603.0,34.0
quick_stride_deg1_dist16_l2_ddr4_2x,quick,stride,deg1_dist16,l2,ddr4_2x,0.008851,8851257882.0,24424718.0,26580354.0,0.919306,252087.0,9232973.0,7895.0,82821.0,nan,nan,nan,20686.0,20607.0,34.0
quick_stride_deg1_dist1_l1d_ddr4_1x,quick,stride,deg1_dist1,l1d,ddr4_1x,0.008365,8365378914.0,24424723.0,25121258.0,0.972701,47699.0,9156856.0,28492.0,83042.0,79579.0,73882.0,105.0,nan,nan,nan
quick_stride_deg1_dist1_l1d_ddr4_2x,quick,stride,deg1_dist1,l1d,ddr4_2x,0.008313,8313297381.0,24424739.0,24964857.0,0.978796,42979.0,9153645.0,28493.0,83045.0,79567.0,74706.0,105.0,nan,nan,nan
quick_stride_deg1_dist1_l2_ddr4_1x,quick,stride,deg1_dist1,l2,ddr4_1x,0.00865,8650065276.0,24424723.0,25976172.0,0.940688,236894.0,9222458.0,4978.0,82825.0,nan,nan,nan,27260.0,23514.0,4.0
quick_stride_deg1_dist1_l2_ddr4_2x,quick,stride,deg1_dist1,l2,ddr4_2x,0.008613,8613115596.0,24424723.0,25865212.0,0.944724,233727.0,9220219.0,4206.0,82824.0,nan,nan,nan,27260.0,24285.0,4.0
quick_stride_deg1_dist32_l1d_ddr4_1x,quick,stride,deg1_dist32,l1d,ddr4_1x,0.009059,9058587345.0,24424723.0,27202965.0,0.898265,177116.0,9217527.0,28537.0,85964.0,40512.0,37342.0,1746.0,nan,nan,nan
quick_stride_deg1_dist32_l1d_ddr4_2x,quick,stride,deg1_dist32,l1d,ddr4_2x,0.009004,9003844809.0,24424718.0,27038573.0,0.903727,176417.0,9217145.0,28532.0,85959.0,40505.0,37341.0,1746.0,nan,nan,nan
quick_stride_deg1_dist32_l2_ddr4_1x,quick,stride,deg1_dist32,l2,ddr4_1x,0.009224,9223747686.0,24424723.0,27698942.0,0.882181,278601.0,9251964.0,14945.0,82825.0,nan,nan,nan,13656.0,13560.0,59.0
quick_stride_deg1_dist32_l2_ddr4_2x,quick,stride,deg1_dist32,l2,ddr4_2x,0.009155,9155176326.0,24424718.0,27493022.0,0.888788,276700.0,9250617.0,14940.0,82821.0,nan,nan,nan,13656.0,13560.0,59.0
quick_stride_deg1_dist4_l1d_ddr4_1x,quick,stride,deg1_dist4,l1d,ddr4_1x,0.008353,8353077561.0,24424723.0,25084317.0,0.974134,31819.0,9150644.0,28499.0,83421.0,75830.0,74634.0,297.0,nan,nan,nan
quick_stride_deg1_dist4_l1d_ddr4_2x,quick,stride,deg1_dist4,l1d,ddr4_2x,0.008342,8342443206.0,24424718.0,25052382.0,0.975375,29786.0,9149589.0,28498.0,83421.0,75833.0,74828.0,297.0,nan,nan,nan
quick_stride_deg1_dist4_l2_ddr4_1x,quick,stride,deg1_dist4,l2,ddr4_1x,0.00865,8650026981.0,24424723.0,25976057.0,0.940693,234369.0,9220487.0,2888.0,82822.0,nan,nan,nan,25938.0,25605.0,10.0
quick_stride_deg1_dist4_l2_ddr4_2x,quick,stride,deg1_dist4,l2,ddr4_2x,0.008639,8638556130.0,24424723.0,25941610.0,0.941942,233491.0,9219902.0,2780.0,82825.0,nan,nan,nan,25938.0,25716.0,10.0
quick_stride_deg1_dist8_l1d_ddr4_1x,quick,stride,deg1_dist8,l1d,ddr4_1x,0.008441,8440769448.0,24424723.0,25347656.0,0.964013,50259.0,9159067.0,28508.0,83873.0,70954.0,69591.0,523.0,nan,nan,nan
quick_stride_deg1_dist8_l1d_ddr4_2x,quick,stride,deg1_dist8,l1d,ddr4_2x,0.008425,8424666900.0,24424718.0,25299300.0,0.965856,50152.0,9158921.0,28505.0,83873.0,70911.0,69587.0,523.0,nan,nan,nan
quick_stride_deg1_dist8_l2_ddr4_1x,quick,stride,deg1_dist8,l2,ddr4_1x,0.008722,8722432170.0,24424723.0,26193490.0,0.932884,240175.0,9224573.0,4395.0,82823.0,nan,nan,nan,24185.0,24103.0,18.0
quick_stride_deg1_dist8_l2_ddr4_2x,quick,stride,deg1_dist8,l2,ddr4_2x,0.008701,8701323966.0,24424718.0,26130102.0,0.935147,239469.0,9224091.0,4386.0,82821.0,nan,nan,nan,24185.0,24109.0,18.0
quick_stride_deg32_dist16_l1d_ddr4_1x,quick,stride,deg32_dist16,l1d,ddr4_1x,0.008712,8711695251.0,24424709.0,26161247.0,0.934033,102195.0,9186836.0,28574.0,89615.0,1310404.0,59894.0,3959.0,nan,nan,nan
quick_stride_deg32_dist16_l1d_ddr4_2x,quick,stride,deg32_dist16,l1d,ddr4_2x,0.008641,8641063953.0,24424718.0,25949141.0,0.941668,95821.0,9180612.0,28577.0,89623.0,1316313.0,59918.0,3959.0,nan,nan,nan
quick_stride_deg32_dist16_l2_ddr4_1x,quick,stride,deg32_dist16,l2,ddr4_1x,0.008968,8968155201.0,24424723.0,26931397.0,0.907323,256015.0,9235543.0,7891.0,82824.0,nan,nan,nan,440776.0,20616.0,59.0
quick_stride_deg32_dist16_l2_ddr4_2x,quick,stride,deg32_dist16,l2,ddr4_2x,0.008883,8883069372.0,24424723.0,26675884.0,0.916014,253120.0,9233535.0,7890.0,82823.0,nan,nan,nan,441177.0,20616.0,59.0
quick_stride_deg32_dist1_l1d_ddr4_1x,quick,stride,deg32_dist1,l1d,ddr4_1x,0.008279,8279033013.0,24424718.0,24861961.0,0.982846,15196.0,9143468.0,28580.0,88445.0,1924143.0,81218.0,3139.0,nan,nan,nan
quick_stride_deg32_dist1_l1d_ddr4_2x,quick,stride,deg32_dist1,l1d,ddr4_2x,0.008264,8263622106.0,24424723.0,24815682.0,0.984679,14485.0,9142625.0,28584.0,88456.0,1935931.0,81207.0,3141.0,nan,nan,nan
quick_stride_deg32_dist1_l2_ddr4_1x,quick,stride,deg32_dist1,l2,ddr4_1x,0.008615,8615439603.0,24424723.0,25872191.0,0.944469,229643.0,9217147.0,1244.0,82823.0,nan,nan,nan,650716.0,27262.0,60.0
quick_stride_deg32_dist1_l2_ddr4_2x,quick,stride,deg32_dist1,l2,ddr4_2x,0.008584,8583902172.0,24424723.0,25777484.0,0.947939,228189.0,9216019.0,1244.0,82823.0,nan,nan,nan,652050.0,27262.0,60.0
quick_stride_deg32_dist32_l1d_ddr4_1x,quick,stride,deg32_dist32,l1d,ddr4_1x,0.009077,9076623624.0,24424714.0,27257128.0,0.89648,188630.0,9226315.0,28569.0,87954.0,634575.0,37268.0,3030.0,nan,nan,nan
quick_stride_deg32_dist32_l1d_ddr4_2x,quick,stride,deg32_dist32,l1d,ddr4_2x,0.008999,8999476848.0,24424709.0,27025456.0,0.904165,186441.0,9224882.0,28564.0,87954.0,639278.0,37268.0,3034.0,nan,nan,nan
quick_stride_deg32_dist32_l2_ddr4_1x,quick,stride,deg32_dist32,l2,ddr4_1x,0.009229,9229495266.0,24424714.0,27716202.0,0.881631,291100.0,9261019.0,14931.0,82832.0,nan,nan,nan,216092.0,13573.0,59.0
quick_stride_deg32_dist32_l2_ddr4_2x,quick,stride,deg32_dist32,l2,ddr4_2x,0.009145,9144748431.0,24424723.0,27461707.0,0.889802,277231.0,9251003.0,14932.0,82827.0,nan,nan,nan,216514.0,13574.0,59.0
quick_stride_deg32_dist4_l1d_ddr4_1x,quick,stride,deg32_dist4,l1d,ddr4_1x,0.008407,8407241343.0,24424723.0,25246971.0,0.967858,33188.0,9152291.0,28590.0,89040.0,1811272.0,76794.0,3538.0,nan,nan,nan
quick_stride_deg32_dist4_l1d_ddr4_2x,quick,stride,deg32_dist4,l1d,ddr4_2x,0.008347,8347169142.0,24424723.0,25066574.0,0.974823,31616.0,9150992.0,28589.0,89057.0,1816444.0,76763.0,3556.0,nan,nan,nan
quick_stride_deg32_dist4_l2_ddr4_1x,quick,stride,deg32_dist4,l2,ddr4_1x,0.008718,8717786487.0,24424718.0,26179539.0,0.933381,235747.0,9221401.0,2580.0,82820.0,nan,nan,nan,609036.0,25923.0,59.0
quick_stride_deg32_dist4_l2_ddr4_2x,quick,stride,deg32_dist4,l2,ddr4_2x,0.008649,8649360981.0,24424718.0,25974057.0,0.940765,233802.0,9220038.0,2578.0,82818.0,nan,nan,nan,609583.0,25923.0,59.0
quick_stride_deg32_dist8_l1d_ddr4_1x,quick,stride,deg32_dist8,l1d,ddr4_1x,0.008505,8504825994.0,24424714.0,25540018.0,0.956752,57115.0,9166013.0,28587.0,89403.0,1647003.0,71059.0,3770.0,nan,nan,nan
quick_stride_deg32_dist8_l1d_ddr4_2x,quick,stride,deg32_dist8,l1d,ddr4_2x,0.008453,8452686186.0,24424723.0,25383442.0,0.962654,53034.0,9160921.0,28586.0,89385.0,1652001.0,71060.0,3773.0,nan,nan,nan
quick_stride_deg32_dist8_l2_ddr4_1x,quick,stride,deg32_dist8,l2,ddr4_1x,0.008801,8801333856.0,24424718.0,26430432.0,0.924521,242993.0,9226410.0,4353.0,82820.0,nan,nan,nan,553119.0,24150.0,59.0
quick_stride_deg32_dist8_l2_ddr4_2x,quick,stride,deg32_dist8,l2,ddr4_2x,0.008738,8738005248.0,24424718.0,26240256.0,0.931221,240475.0,9224677.0,4352.0,82819.0,nan,nan,nan,553442.0,24150.0,59.0
quick_stride_deg4_dist16_l1d_ddr4_1x,quick,stride,deg4_dist16,l1d,ddr4_1x,0.008645,8644544802.0,24424723.0,25959594.0,0.941289,94380.0,9179375.0,28532.0,85454.0,235956.0,58801.0,1501.0,nan,nan,nan
quick_stride_deg4_dist16_l1d_ddr4_2x,quick,stride,deg4_dist16,l1d,ddr4_2x,0.008614,8614483560.0,24424718.0,25869320.0,0.944574,93493.0,9178960.0,28528.0,85453.0,236049.0,58807.0,1504.0,nan,nan,nan
quick_stride_deg4_dist16_l2_ddr4_1x,quick,stride,deg4_dist16,l2,ddr4_1x,0.008898,8898256503.0,24424718.0,26721491.0,0.91445,253156.0,9233577.0,7889.0,82820.0,nan,nan,nan,80105.0,20613.0,40.0
quick_stride_deg4_dist16_l2_ddr4_2x,quick,stride,deg4_dist16,l2,ddr4_2x,0.008861,8861478984.0,24424718.0,26611048.0,0.918246,253140.0,9233426.0,7886.0,82819.0,nan,nan,nan,80107.0,20615.0,40.0
quick_stride_deg4_dist1_l1d_ddr4_1x,quick,stride,deg4_dist1,l1d,ddr4_1x,0.008278,8277820893.0,24424732.0,24858321.0,0.98299,16046.0,9143162.0,28504.0,83481.0,311309.0,78979.0,325.0,nan,nan,nan
quick_stride_deg4_dist1_l1d_ddr4_2x,quick,stride,deg4_dist1,l1d,ddr4_2x,0.008266,8266457934.0,24424709.0,24824198.0,0.984341,13991.0,9144536.0,28498.0,83476.0,311262.0,79197.0,324.0,nan,nan,nan
quick_stride_deg4_dist1_l2_ddr4_1x,quick,stride,deg4_dist1,l2,ddr4_1x,0.008593,8592655077.0,24424732.0,25803769.0,0.946974,229473.0,9217055.0,1591.0,82822.0,nan,nan,nan,106401.0,26902.0,11.0
quick_stride_deg4_dist1_l2_ddr4_2x,quick,stride,deg4_dist1,l2,ddr4_2x,0.008582,8581829913.0,24424723.0,25771261.0,0.948168,228532.0,9216290.0,1434.0,82823.0,nan,nan,nan,106401.0,27060.0,11.0
quick_stride_deg4_dist32_l1d_ddr4_1x,quick,stride,deg4_dist32,l1d,ddr4_1x,0.009059,9058619979.0,24424723.0,27203063.0,0.898262,178598.0,9218483.0,28540.0,86235.0,154374.0,37354.0,1916.0,nan,nan,nan
quick_stride_deg4_dist32_l1d_ddr4_2x,quick,stride,deg4_dist32,l1d,ddr4_2x,0.008998,8997903756.0,24424723.0,27020732.0,0.904323,176757.0,9217511.0,28541.0,86236.0,154337.0,37353.0,1916.0,nan,nan,nan
quick_stride_deg4_dist32_l2_ddr4_1x,quick,stride,deg4_dist32,l2,ddr4_1x,0.009237,9236782971.0,24424723.0,27738087.0,0.880936,278212.0,9251497.0,14945.0,82825.0,nan,nan,nan,51984.0,13560.0,59.0
quick_stride_deg4_dist32_l2_ddr4_2x,quick,stride,deg4_dist32,l2,ddr4_2x,0.009168,9168190299.0,24424723.0,27532103.0,0.887527,277822.0,9251380.0,14945.0,82825.0,nan,nan,nan,51984.0,13560.0,59.0
quick_stride_deg4_dist4_l1d_ddr4_1x,quick,stride,deg4_dist4,l1d,ddr4_1x,0.008339,8338883436.0,24424718.0,25041692.0,0.975792,29754.0,9149500.0,28508.0,83826.0,296393.0,75164.0,500.0,nan,nan,nan
quick_stride_deg4_dist4_l1d_ddr4_2x,quick,stride,deg4_dist4,l1d,ddr4_2x,0.008325,8325348318.0,24424732.0,25001046.0,0.977379,29317.0,9149364.0,28511.0,83828.0,296514.0,75187.0,500.0,nan,nan,nan
quick_stride_deg4_dist4_l2_ddr4_1x,quick,stride,deg4_dist4,l2,ddr4_1x,0.008642,8641751931.0,24424718.0,25951207.0,0.941593,233427.0,9219797.0,2636.0,82818.0,nan,nan,nan,101124.0,25856.0,16.0
quick_stride_deg4_dist4_l2_ddr4_2x,quick,stride,deg4_dist4,l2,ddr4_2x,0.008627,8626884480.0,24424718.0,25906560.0,0.943216,233518.0,9219896.0,2632.0,82820.0,nan,nan,nan,101124.0,25862.0,16.0
quick_stride_deg4_dist8_l1d_ddr4_1x,quick,stride,deg4_dist8,l1d,ddr4_1x,0.008442,8442086463.0,24424718.0,25351611.0,0.963863,51191.0,9159344.0,28513.0,84337.0,276910.0,69758.0,743.0,nan,nan,nan
quick_stride_deg4_dist8_l1d_ddr4_2x,quick,stride,deg4_dist8,l1d,ddr4_2x,0.008423,8423051850.0,24424723.0,25294450.0,0.966041,50242.0,9158930.0,28521.0,84344.0,276950.0,69774.0,743.0,nan,nan,nan
quick_stride_deg4_dist8_l2_ddr4_1x,quick,stride,deg4_dist8,l2,ddr4_1x,0.008732,8731515078.0,24424718.0,26220766.0,0.931913,240144.0,9224508.0,4379.0,82821.0,nan,nan,nan,94124.0,24120.0,24.0
quick_stride_deg4_dist8_l2_ddr4_2x,quick,stride,deg4_dist8,l2,ddr4_2x,0.008707,8706939012.0,24424739.0,26146964.0,0.934544,240051.0,9224475.0,4385.0,82824.0,nan,nan,nan,94124.0,24117.0,24.0
quick_stride_deg8_dist16_l1d_ddr4_1x,quick,stride,deg8_dist16,l1d,ddr4_1x,0.008655,8654626044.0,24424718.0,25989868.0,0.940192,95393.0,9180225.0,28536.0,86260.0,453221.0,58883.0,1993.0,nan,nan,nan
quick_stride_deg8_dist16_l1d_ddr4_2x,quick,stride,deg8_dist16,l1d,ddr4_2x,0.008617,8616759615.0,24424718.0,25876155.0,0.944324,93980.0,9179290.0,28537.0,86261.0,453160.0,58891.0,1993.0,nan,nan,nan
quick_stride_deg8_dist16_l2_ddr4_1x,quick,stride,deg8_dist16,l2,ddr4_1x,0.00891,8909820594.0,24424718.0,26756218.0,0.913263,253057.0,9233638.0,7886.0,82820.0,nan,nan,nan,153204.0,20617.0,48.0
quick_stride_deg8_dist16_l2_ddr4_2x,quick,stride,deg8_dist16,l2,ddr4_2x,0.008866,8865590202.0,24424723.0,26623394.0,0.91782,253164.0,9233688.0,7891.0,82825.0,nan,nan,nan,153190.0,20617.0,48.0
quick_stride_deg8_dist1_l1d_ddr4_1x,quick,stride,deg8_dist1,l1d,ddr4_1x,0.008261,8261090973.0,24424709.0,24808081.0,0.98498,14295.0,9144877.0,28515.0,83998.0,603831.0,79577.0,589.0,nan,nan,nan
quick_stride_deg8_dist1_l1d_ddr4_2x,quick,stride,deg8_dist1,l1d,ddr4_2x,0.008256,8256362040.0,24424718.0,24793880.0,0.985545,13305.0,9141678.0,28515.0,84005.0,603812.0,79580.0,592.0,nan,nan,nan
quick_stride_deg8_dist1_l2_ddr4_1x,quick,stride,deg8_dist1,l2,ddr4_1x,0.008588,8587796940.0,24424718.0,25789180.0,0.947509,228323.0,9216185.0,1289.0,82819.0,nan,nan,nan,205788.0,27205.0,19.0
quick_stride_deg8_dist1_l2_ddr4_2x,quick,stride,deg8_dist1,l2,ddr4_2x,0.008573,8572629789.0,24424718.0,25743633.0,0.949185,228263.0,9216047.0,1291.0,82821.0,nan,nan,nan,205788.0,27203.0,19.0
quick_stride_deg8_dist32_l1d_ddr4_1x,quick,stride,deg8_dist32,l1d,ddr4_1x,0.009057,9056905362.0,24424718.0,27197914.0,0.898432,179568.0,9218827.0,28539.0,86561.0,288367.0,37373.0,2110.0,nan,nan,nan
quick_stride_deg8_dist32_l1d_ddr4_2x,quick,stride,deg8_dist32,l1d,ddr4_2x,0.008997,8997361965.0,24424718.0,27019105.0,0.904378,177575.0,9217600.0,28540.0,86563.0,288290.0,37372.0,2110.0,nan,nan,nan
quick_stride_deg8_dist32_l2_ddr4_1x,quick,stride,deg8_dist32,l2,ddr4_1x,0.009239,9239311773.0,24424718.0,27745681.0,0.880695,277604.0,9251130.0,14939.0,82819.0,nan,nan,nan,96922.0,13560.0,59.0
quick_stride_deg8_dist32_l2_ddr4_2x,quick,stride,deg8_dist32,l2,ddr4_2x,0.009164,9164473020.0,24424718.0,27520940.0,0.887887,277576.0,9251302.0,14940.0,82820.0,nan,nan,nan,96922.0,13560.0,59.0
quick_stride_deg8_dist4_l1d_ddr4_1x,quick,stride,deg8_dist4,l1d,ddr4_1x,0.008341,8341385598.0,24424714.0,25049206.0,0.975499,31503.0,9152921.0,28529.0,84409.0,574728.0,75463.0,781.0,nan,nan,nan
quick_stride_deg8_dist4_l1d_ddr4_2x,quick,stride,deg8_dist4,l1d,ddr4_2x,0.008321,8321254083.0,24424718.0,24988751.0,0.977859,29552.0,9149386.0,28524.0,84409.0,574724.0,75466.0,782.0,nan,nan,nan
quick_stride_deg8_dist4_l2_ddr4_1x,quick,stride,deg8_dist4,l2,ddr4_1x,0.008657,8656918416.0,24424714.0,25996752.0,0.939943,242694.0,9227222.0,2621.0,82830.0,nan,nan,nan,195261.0,25880.0,24.0
quick_stride_deg8_dist4_l2_ddr4_2x,quick,stride,deg8_dist4,l2,ddr4_2x,0.008631,8631231795.0,24424718.0,25919615.0,0.942741,233494.0,9219852.0,2617.0,82820.0,nan,nan,nan,195264.0,25881.0,24.0
quick_stride_deg8_dist8_l1d_ddr4_1x,quick,stride,deg8_dist8,l1d,ddr4_1x,0.008447,8447379831.0,24424718.0,25367507.0,0.963259,52239.0,9159979.0,28530.0,84911.0,534358.0,69972.0,1046.0,nan,nan,nan
quick_stride_deg8_dist8_l1d_ddr4_2x,quick,stride,deg8_dist8,l1d,ddr4_2x,0.008419,8418916323.0,24424709.0,25282031.0,0.966515,52843.0,9162667.0,28531.0,84933.0,534658.0,69983.0,1048.0,nan,nan,nan
quick_stride_deg8_dist8_l2_ddr4_1x,quick,stride,deg8_dist8,l2,ddr4_1x,0.008736,8735729859.0,24424709.0,26233423.0,0.931463,249642.0,9231991.0,4370.0,82827.0,nan,nan,nan,181271.0,24131.0,32.0
quick_stride_deg8_dist8_l2_ddr4_2x,quick,stride,deg8_dist8,l2,ddr4_2x,0.0087,8699839785.0,24424709.0,26125645.0,0.935306,249377.0,9231857.0,4371.0,82826.0,nan,nan,nan,181264.0,24129.0,32.0
simple_triad_stride_deg16_dist16_l1d_ddr4_1x,simple_triad,stride,deg16_dist16,l1d,ddr4_1x,0.00293,2930221512.0,3509930.0,8799465.0,0.398882,1088231.0,2003764.0,375413.0,375423.0,447268.0,186411.0,25.0,nan,nan,nan
simple_triad_stride_deg16_dist16_l1d_ddr4_2x,simple_triad,stride,deg16_dist16,l1d,ddr4_2x,0.002038,2037961332.0,3510066.0,6120004.0,0.573543,1030994.0,2003817.0,375411.0,375421.0,657649.0,197575.0,26.0,nan,nan,nan
simple_triad_stride_deg16_dist16_l2_ddr4_1x,simple_triad,stride,deg16_dist16,l2,ddr4_1x,0.00273,2729839761.0,3509915.0,8197718.0,0.42816,1863428.0,2003750.0,128385.0,360494.0,nan,nan,nan,1024442.0,232099.0,744.0
simple_triad_stride_deg16_dist16_l2_ddr4_2x,simple_triad,stride,deg16_dist16,l2,ddr4_2x,0.001766,1765980585.0,3510089.0,5303245.0,0.661879,1885898.0,2003842.0,130887.0,368991.0,nan,nan,nan,1370957.0,238094.0,135.0
simple_triad_stride_deg16_dist1_l1d_ddr4_1x,simple_triad,stride,deg16_dist1,l1d,ddr4_1x,0.00286,2860312158.0,3509957.0,8589527.0,0.408634,1212937.0,2003766.0,375427.0,375437.0,644990.0,161408.0,23.0,nan,nan,nan
simple_triad_stride_deg16_dist1_l1d_ddr4_2x,simple_triad,stride,deg16_dist1,l1d,ddr4_2x,0.001899,1899125640.0,3510167.0,5703080.0,0.615489,1099887.0,2003841.0,375433.0,375444.0,677018.0,186541.0,24.0,nan,nan,nan
simple_triad_stride_deg16_dist1_l2_ddr4_1x,simple_triad,stride,deg16_dist1,l2,ddr4_1x,0.002571,2571359733.0,3509934.0,7721802.0,0.454551,1730069.0,2003760.0,173800.0,370808.0,nan,nan,nan,912539.0,196998.0,539.0
simple_triad_stride_deg16_dist1_l2_ddr4_2x,simple_triad,stride,deg16_dist1,l2,ddr4_2x,0.001657,1657233441.0,3510101.0,4976677.0,0.705314,1836693.0,2003827.0,146467.0,373938.0,nan,nan,nan,1243101.0,227461.0,104.0
simple_triad_stride_deg16_dist32_l1d_ddr4_1x,simple_triad,stride,deg16_dist32,l1d,ddr4_1x,0.003122,3122184690.0,3509888.0,9375931.0,0.374353,1346134.0,2003734.0,375410.0,375420.0,233395.0,123813.0,27.0,nan,nan,nan
simple_triad_stride_deg16_dist32_l1d_ddr4_2x,simple_triad,stride,deg16_dist32,l1d,ddr4_2x,0.002339,2339441883.0,3510062.0,7025351.0,0.499631,1362515.0,2003828.0,375424.0,375434.0,356780.0,127388.0,30.0,nan,nan,nan
simple_triad_stride_deg16_dist32_l2_ddr4_1x,simple_triad,stride,deg16_dist32,l2,ddr4_1x,0.002979,2979317034.0,3509895.0,8946899.0,0.392305,1886144.0,2003729.0,221594.0,366080.0,nan,nan,nan,706070.0,144476.0,24.0
simple_triad_stride_deg16_dist32_l2_ddr4_2x,simple_triad,stride,deg16_dist32,l2,ddr4_2x,0.002101,2101430133.0,3510085.0,6310601.0,0.556223,1910275.0,2003826.0,217712.0,370074.0,nan,nan,nan,983451.0,152352.0,24.0
simple_triad_stride_deg16_dist4_l1d_ddr4_1x,simple_triad,stride,deg16_dist4,l1d,ddr4_1x,0.002884,2883511602.0,3509934.0,8659195.0,0.405344,1157530.0,2003767.0,375432.0,375442.0,527281.0,184145.0,26.0,nan,nan,nan
simple_triad_stride_deg16_dist4_l1d_ddr4_2x,simple_triad,stride,deg16_dist4,l1d,ddr4_2x,0.00191,1910467287.0,3510115.0,5737139.0,0.611826,1049432.0,2003825.0,375433.0,375443.0,648746.0,209277.0,27.0,nan,nan,nan
simple_triad_stride_deg16_dist4_l2_ddr4_1x,simple_triad,stride,deg16_dist4,l2,ddr4_1x,0.002615,2614898817.0,3509939.0,7852550.0,0.446983,1717155.0,2003757.0,145698.0,368599.0,nan,nan,nan,872853.0,222891.0,973.0
simple_triad_stride_deg16_dist4_l2_ddr4_2x,simple_triad,stride,deg16_dist4,l2,ddr4_2x,0.001683,1683055593.0,3510085.0,5054221.0,0.694489,1816352.0,2003818.0,123143.0,372317.0,nan,nan,nan,1128191.0,249164.0,405.0
simple_triad_stride_deg16_dist8_l1d_ddr4_1x,simple_triad,stride,deg16_dist8,l1d,ddr4_1x,0.002931,2930588811.0,3509971.0,8800568.0,0.398837,1055310.0,2003766.0,375428.0,375438.0,522197.0,200464.0,26.0,nan,nan,nan
simple_triad_stride_deg16_dist8_l1d_ddr4_2x,simple_triad,stride,deg16_dist8,l1d,ddr4_2x,0.001932,1932419313.0,3510109.0,5803061.0,0.604875,956959.0,2003845.0,375427.0,375437.0,620204.0,219096.0,25.0,nan,nan,nan
simple_triad_stride_deg16_dist8_l2_ddr4_1x,simple_triad,stride,deg16_dist8,l2,ddr4_1x,0.002651,2651048631.0,3509911.0,7961108.0,0.440884,1726150.0,2003751.0,135540.0,366835.0,nan,nan,nan,813590.0,231285.0,473.0
simple_triad_stride_deg16_dist8_l2_ddr4_2x,simple_triad,stride,deg16_dist8,l2,ddr4_2x,0.001718,1718024256.0,3510101.0,5159232.0,0.680357,1854604.0,2003845.0,114643.0,369615.0,nan,nan,nan,1069620.0,254962.0,394.0
simple_triad_stride_deg1_dist16_l1d_ddr4_1x,simple_triad,stride,deg1_dist16,l1d,ddr4_1x,0.00255,2549936844.0,3509915.0,7657469.0,0.458367,1134374.0,2003746.0,375394.0,375404.0,226195.0,165651.0,11.0,nan,nan,nan
simple_triad_stride_deg1_dist16_l1d_ddr4_2x,simple_triad,stride,deg1_dist16,l1d,ddr4_2x,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
simple_triad_stride_deg1_dist16_l2_ddr4_1x,simple_triad,stride,deg1_dist16,l2,ddr4_1x,0.002495,2494780056.0,3509934.0,7491833.0,0.468504,1936047.0,2003751.0,181913.0,373500.0,nan,nan,nan,261269.0,191577.0,130.0
simple_triad_stride_deg1_dist16_l2_ddr4_2x,simple_triad,stride,deg1_dist16,l2,ddr4_2x,0.001716,1716165117.0,3510087.0,5153649.0,0.681091,1922865.0,2003837.0,177515.0,374935.0,nan,nan,nan,264704.0,197410.0,158.0
simple_triad_stride_deg1_dist1_l1d_ddr4_1x,simple_triad,stride,deg1_dist1,l1d,ddr4_1x,0.002691,2691462177.0,3509989.0,8082470.0,0.434274,1942878.0,2003773.0,375375.0,375386.0,363281.0,8083.0,2.0,nan,nan,nan
simple_triad_stride_deg1_dist1_l1d_ddr4_2x,simple_triad,stride,deg1_dist1,l1d,ddr4_2x,0.002064,2064063537.0,3510082.0,6198389.0,0.566292,1929286.0,2003809.0,375374.0,375384.0,363282.0,12987.0,2.0,nan,nan,nan
simple_triad_stride_deg1_dist1_l2_ddr4_1x,simple_triad,stride,deg1_dist1,l2,ddr4_1x,0.002659,2659278393.0,3509906.0,7985822.0,0.439519,1984407.0,2003755.0,356029.0,375370.0,nan,nan,nan,363277.0,19331.0,2.0
simple_triad_stride_deg1_dist1_l2_ddr4_2x,simple_triad,stride,deg1_dist1,l2,ddr4_2x,0.001883,1882625490.0,3510091.0,5653530.0,0.62087,1993344.0,2003828.0,367199.0,375377.0,nan,nan,nan,363277.0,8168.0,2.0
simple_triad_stride_deg1_dist32_l1d_ddr4_1x,simple_triad,stride,deg1_dist32,l1d,ddr4_1x,0.002771,2771043516.0,3509906.0,8321453.0,0.421792,1120648.0,2003751.0,375388.0,375398.0,172358.0,166384.0,13.0,nan,nan,nan
