run,benchmark,prefetcher,config,pf_level,memory,simSeconds,simTicks,simInsts,numCycles,ipc,l1d_demand_misses,l1d_demand_accesses,l2_demand_misses,l2_demand_accesses,l1d_pf_issued,l1d_pf_useful,l1d_pf_unused,l2_pf_issued,l2_pf_useful,l2_pf_unused,default_simSeconds,speedup_vs_imp_default,l1d_miss_rate,l2_miss_rate,pf_issued,pf_useful,pf_unused,pf_accuracy,pf_coverage_l1d,pf_unused_ratio
quick_imp_dist8_l1d_ddr4_1x,quick,imp,dist8,l1d,ddr4_1x,0.008793,8793151380.0,24424718.0,26405860.0,0.925381,118676.0,9196508.0,28510.0,83811.0,180571.0,54939.0,492.0,,,,0.008793,1.0,0.012904463302810153,0.3401701447304053,180571.0,54939.0,492.0,0.30425151325517386,0.4629326906872493,0.0027246900111313555
quick_imp_dist8_l1d_ddr4_2x,quick,imp,dist8,l1d,ddr4_2x,0.008745,8744824422.0,24424718.0,26260734.0,0.930495,116518.0,9195236.0,28508.0,83822.0,178412.0,54981.0,504.0,,,,0.008745,1.0,0.012671561665192715,0.3401016439598196,178412.0,54981.0,504.0,0.3081687330448625,0.4718670076726343,0.002824922090442347
quick_imp_dist8_l2_ddr4_1x,quick,imp,dist8,l2,ddr4_1x,0.00905,9049646628.0,24424718.0,27176116.0,0.899153,257535.0,9238310.0,9310.0,82822.0,,,,30844.0,19182.0,29.0,0.00905,1.0,0.027876851935040067,0.11240974620269976,30844.0,19182.0,29.0,0.621903773829594,0.07448307996971286,0.0009402152768771884
quick_imp_dist8_l2_ddr4_2x,quick,imp,dist8,l2,ddr4_2x,0.008962,8961787908.0,24424723.0,26912276.0,0.907968,256971.0,9237977.0,9317.0,82825.0,,,,30841.0,19180.0,27.0,0.008962,1.0,0.027816804480028472,0.11249019015997586,30841.0,19180.0,27.0,0.6218994196037742,0.07463877246848866,0.0008754579942284621
quick_imp_ipd16_l1d_ddr4_1x,quick,imp,ipd16,l1d,ddr4_1x,0.008793,8793151380.0,24424718.0,26405860.0,0.925381,118676.0,9196508.0,28510.0,83811.0,180571.0,54939.0,492.0,,,,0.008793,1.0,0.012904463302810153,0.3401701447304053,180571.0,54939.0,492.0,0.30425151325517386,0.4629326906872493,0.0027246900111313555
quick_imp_ipd16_l1d_ddr4_2x,quick,imp,ipd16,l1d,ddr4_2x,0.008745,8744824422.0,24424718.0,26260734.0,0.930495,116518.0,9195236.0,28508.0,83822.0,178412.0,54981.0,504.0,,,,0.008745,1.0,0.012671561665192715,0.3401016439598196,178412.0,54981.0,504.0,0.3081687330448625,0.4718670076726343,0.002824922090442347
quick_imp_ipd16_l2_ddr4_1x,quick,imp,ipd16,l2,ddr4_1x,0.00905,9049646628.0,24424718.0,27176116.0,0.899153,257535.0,9238310.0,9310.0,82822.0,,,,30844.0,19182.0,29.0,0.00905,1.0,0.027876851935040067,0.11240974620269976,30844.0,19182.0,29.0,0.621903773829594,0.07448307996971286,0.0009402152768771884
quick_imp_ipd16_l2_ddr4_2x,quick,imp,ipd16,l2,ddr4_2x,0.008962,8961787908.0,24424723.0,26912276.0,0.907968,256971.0,9237977.0,9317.0,82825.0,,,,30841.0,19180.0,27.0,0.008962,1.0,0.027816804480028472,0.11249019015997586,30841.0,19180.0,27.0,0.6218994196037742,0.07463877246848866,0.0008754579942284621
quick_imp_ipd2_l1d_ddr4_1x,quick,imp,ipd2,l1d,ddr4_1x,0.008793,8793151380.0,24424718.0,26405860.0,0.925381,118676.0,9196508.0,28510.0,83811.0,180571.0,54939.0,492.0,,,,0.008793,1.0,0.012904463302810153,0.3401701447304053,180571.0,54939.0,492.0,0.30425151325517386,0.4629326906872493,0.0027246900111313555
quick_imp_ipd2_l1d_ddr4_2x,quick,imp,ipd2,l1d,ddr4_2x,0.008745,8744824422.0,24424718.0,26260734.0,0.930495,116518.0,9195236.0,28508.0,83822.0,178412.0,54981.0,504.0,,,,0.008745,1.0,0.012671561665192715,0.3401016439598196,178412.0,54981.0,504.0,0.3081687330448625,0.4718670076726343,0.002824922090442347
quick_imp_ipd2_l2_ddr4_1x,quick,imp,ipd2,l2,ddr4_1x,0.00905,9049646628.0,24424718.0,27176116.0,0.899153,257535.0,9238310.0,9310.0,82822.0,,,,30844.0,19182.0,29.0,0.00905,1.0,0.027876851935040067,0.11240974620269976,30844.0,19182.0,29.0,0.621903773829594,0.07448307996971286,0.0009402152768771884
quick_imp_ipd2_l2_ddr4_2x,quick,imp,ipd2,l2,ddr4_2x,0.008962,8961787908.0,24424723.0,26912276.0,0.907968,256971.0,9237977.0,9317.0,82825.0,,,,30841.0,19180.0,27.0,0.008962,1.0,0.027816804480028472,0.11249019015997586,30841.0,19180.0,27.0,0.6218994196037742,0.07463877246848866,0.0008754579942284621
quick_imp_ipd8_l1d_ddr4_1x,quick,imp,ipd8,l1d,ddr4_1x,0.008793,8793151380.0,24424718.0,26405860.0,0.925381,118676.0,9196508.0,28510.0,83811.0,180571.0,54939.0,492.0,,,,0.008793,1.0,0.012904463302810153,0.3401701447304053,180571.0,54939.0,492.0,0.30425151325517386,0.4629326906872493,0.0027246900111313555
quick_imp_ipd8_l1d_ddr4_2x,quick,imp,ipd8,l1d,ddr4_2x,0.008745,8744824422.0,24424718.0,26260734.0,0.930495,116518.0,9195236.0,28508.0,83822.0,178412.0,54981.0,504.0,,,,0.008745,1.0,0.012671561665192715,0.3401016439598196,178412.0,54981.0,504.0,0.3081687330448625,0.4718670076726343,0.002824922090442347
quick_imp_ipd8_l2_ddr4_1x,quick,imp,ipd8,l2,ddr4_1x,0.00905,9049646628.0,24424718.0,27176116.0,0.899153,257535.0,9238310.0,9310.0,82822.0,,,,30844.0,19182.0,29.0,0.00905,1.0,0.027876851935040067,0.11240974620269976,30844.0,19182.0,29.0,0.621903773829594,0.07448307996971286,0.0009402152768771884
quick_imp_ipd8_l2_ddr4_2x,quick,imp,ipd8,l2,ddr4_2x,0.008962,8961787908.0,24424723.0,26912276.0,0.907968,256971.0,9237977.0,9317.0,82825.0,,,,30841.0,19180.0,27.0,0.008962,1.0,0.027816804480028472,0.11249019015997586,30841.0,19180.0,27.0,0.6218994196037742,0.07463877246848866,0.0008754579942284621
quick_imp_pt32_l1d_ddr4_1x,quick,imp,pt32,l1d,ddr4_1x,0.008793,8793151380.0,24424718.0,26405860.0,0.925381,118676.0,9196508.0,28510.0,83811.0,180571.0,54939.0,492.0,,,,0.008793,1.0,0.012904463302810153,0.3401701447304053,180571.0,54939.0,492.0,0.30425151325517386,0.4629326906872493,0.0027246900111313555
quick_imp_pt32_l1d_ddr4_2x,quick,imp,pt32,l1d,ddr4_2x,0.008745,8744824422.0,24424718.0,26260734.0,0.930495,116518.0,9195236.0,28508.0,83822.0,178412.0,54981.0,504.0,,,,0.008745,1.0,0.012671561665192715,0.3401016439598196,178412.0,54981.0,504.0,0.3081687330448625,0.4718670076726343,0.002824922090442347
quick_imp_pt32_l2_ddr4_1x,quick,imp,pt32,l2,ddr4_1x,0.00905,9049646628.0,24424718.0,27176116.0,0.899153,257535.0,9238310.0,9310.0,82822.0,,,,30844.0,19182.0,29.0,0.00905,1.0,0.027876851935040067,0.11240974620269976,30844.0,19182.0,29.0,0.621903773829594,0.07448307996971286,0.0009402152768771884
quick_imp_pt32_l2_ddr4_2x,quick,imp,pt32,l2,ddr4_2x,0.008962,8961787908.0,24424723.0,26912276.0,0.907968,256971.0,9237977.0,9317.0,82825.0,,,,30841.0,19180.0,27.0,0.008962,1.0,0.027816804480028472,0.11249019015997586,30841.0,19180.0,27.0,0.6218994196037742,0.07463877246848866,0.0008754579942284621
quick_imp_pt64_l1d_ddr4_1x,quick,imp,pt64,l1d,ddr4_1x,0.008793,8793151380.0,24424718.0,26405860.0,0.925381,118676.0,9196508.0,28510.0,83811.0,180571.0,54939.0,492.0,,,,0.008793,1.0,0.012904463302810153,0.3401701447304053,180571.0,54939.0,492.0,0.30425151325517386,0.4629326906872493,0.0027246900111313555
quick_imp_pt64_l1d_ddr4_2x,quick,imp,pt64,l1d,ddr4_2x,0.008745,8744824422.0,24424718.0,26260734.0,0.930495,116518.0,9195236.0,28508.0,83822.0,178412.0,54981.0,504.0,,,,0.008745,1.0,0.012671561665192715,0.3401016439598196,178412.0,54981.0,504.0,0.3081687330448625,0.4718670076726343,0.002824922090442347
quick_imp_pt64_l2_ddr4_1x,quick,imp,pt64,l2,ddr4_1x,0.00905,9049646628.0,24424718.0,27176116.0,0.899153,257535.0,9238310.0,9310.0,82822.0,,,,30844.0,19182.0,29.0,0.00905,1.0,0.027876851935040067,0.11240974620269976,30844.0,19182.0,29.0,0.621903773829594,0.07448307996971286,0.0009402152768771884
quick_imp_pt64_l2_ddr4_2x,quick,imp,pt64,l2,ddr4_2x,0.008962,8961787908.0,24424723.0,26912276.0,0.907968,256971.0,9237977.0,9317.0,82825.0,,,,30841.0,19180.0,27.0,0.008962,1.0,0.027816804480028472,0.11249019015997586,30841.0,19180.0,27.0,0.6218994196037742,0.07463877246848866,0.0008754579942284621
quick_imp_pt8_l1d_ddr4_1x,quick,imp,pt8,l1d,ddr4_1x,0.008794,8793556308.0,24424732.0,26407076.0,0.925339,118573.0,9196392.0,28507.0,83791.0,180232.0,54881.0,479.0,,,,0.008793,0.999886286104162,0.012893426030556331,0.3402155362747789,180232.0,54881.0,479.0,0.3045019752319233,0.4628456731296332,0.002657685649607173
quick_imp_pt8_l1d_ddr4_2x,quick,imp,pt8,l1d,ddr4_2x,0.008746,8745765480.0,24424723.0,26263560.0,0.930395,116446.0,9195180.0,28507.0,83794.0,178076.0,54926.0,483.0,,,,0.008745,0.9998856620169219,0.012663808647574055,0.34020335584886746,178076.0,54926.0,483.0,0.3084413396527325,0.4716864469367776,0.0027123250746872124
quick_imp_pt8_l2_ddr4_1x,quick,imp,pt8,l2,ddr4_1x,0.009053,9053384220.0,24424723.0,27187340.0,0.898782,257332.0,9238034.0,9317.0,82828.0,,,,30837.0,19181.0,23.0,0.00905,0.999668618137634,0.027855710424967043,0.11248611580624909,30837.0,19181.0,23.0,0.6220125174303597,0.07453795097383924,0.0007458572494081785
quick_imp_pt8_l2_ddr4_2x,quick,imp,pt8,l2,ddr4_2x,0.008961,8961118245.0,24424718.0,26910265.0,0.908036,256985.0,9237780.0,9318.0,82822.0,,,,30848.0,19176.0,21.0,0.008962,1.0001115946880927,0.02781891320208968,0.11250633889546256,30848.0,19176.0,21.0,0.6216286307053942,0.07461914119501138,0.0006807572614107883
quick_imp_sdist16_l1d_ddr4_1x,quick,imp,sdist16,l1d,ddr4_1x,0.008497,8497387440.0,24424723.0,25517680.0,0.95759,59414.0,9167049.0,28515.0,85137.0,165998.0,70140.0,1297.0,,,,0.008793,1.0348358244086149,0.006481256945392132,0.3349307586595722,165998.0,70140.0,1297.0,0.4225352112676056,1.1805298414515097,0.007813347148760828
quick_imp_sdist16_l1d_ddr4_2x,quick,imp,sdist16,l1d,ddr4_2x,0.008459,8459326872.0,24424732.0,25403384.0,0.961899,57720.0,9165808.0,28531.0,85108.0,162834.0,70256.0,1252.0,,,,0.008745,1.0338101430429127,0.006297317159600114,0.33523288057526907,162834.0,70256.0,1252.0,0.4314578036527998,1.2171864171864173,0.007688811918886719
quick_imp_sdist16_l2_ddr4_1x,quick,imp,sdist16,l2,ddr4_1x,0.008812,8812392453.0,24424718.0,26463641.0,0.92336,242742.0,9227157.0,3981.0,82820.0,,,,30092.0,24510.0,32.0,0.00905,1.0270086246028143,0.026307344721673207,0.04806809949287612,30092.0,24510.0,32.0,0.8145021932739599,0.10097140173517562,0.0010634055562940316
quick_imp_sdist16_l2_ddr4_2x,quick,imp,sdist16,l2,ddr4_2x,0.008729,8729331930.0,24424723.0,26214210.0,0.932146,240499.0,9225301.0,4006.0,82824.0,,,,30347.0,24489.0,32.0,0.008962,1.0266926337495703,0.026069501688887983,0.048367622911233456,30347.0,24489.0,32.0,0.8069660922002175,0.10182578721741047,0.0010544699640821168
quick_imp_sdist2_l1d_ddr4_1x,quick,imp,sdist2,l1d,ddr4_1x,0.009046,9046025253.0,24424718.0,27165241.0,0.899513,181405.0,9225311.0,28490.0,83110.0,208952.0,40162.0,136.0,,,,0.008793,0.9720318372761442,0.019663835723261795,0.3427987005173866,208952.0,40162.0,136.0,0.192206822619549,0.22139411813345827,0.0006508671848079942
quick_imp_sdist2_l1d_ddr4_2x,quick,imp,sdist2,l1d,ddr4_2x,0.008995,8995483179.0,24424723.0,27013463.0,0.904567,177906.0,9222982.0,28497.0,83115.0,205423.0,40526.0,135.0,,,,0.008745,0.9722067815453029,0.019289422878630794,0.34286229922396677,205423.0,40526.0,135.0,0.19728073292669274,0.227794453250593,0.0006571805494029393
quick_imp_sdist2_l2_ddr4_1x,quick,imp,sdist2,l2,ddr4_1x,0.009232,9231851907.0,24424723.0,27723279.0,0.881407,271279.0,9249036.0,14310.0,82823.0,,,,27119.0,14180.0,8.0,0.00905,0.9802859618717504,0.029330516174874872,0.1727780930417879,27119.0,14180.0,8.0,0.5228806371916369,0.05227090928527457,0.0002949961281758177
quick_imp_sdist2_l2_ddr4_2x,quick,imp,sdist2,l2,ddr4_2x,0.009136,9135820701.0,24424723.0,27434897.0,0.890672,271726.0,9249176.0,14153.0,82826.0,,,,26714.0,14340.0,9.0,0.008962,0.980954465849387,0.029378400843491356,0.1708762948832492,26714.0,14340.0,9.0,0.536797184996631,0.05277375002760133,0.00033690199895186043
quick_imp_sdist8_l1d_ddr4_1x,quick,imp,sdist8,l1d,ddr4_1x,0.008624,8623867500.0,24424718.0,25897500.0,0.943546,84984.0,9179207.0,28533.0,84779.0,170791.0,63733.0,1042.0,,,,0.008793,1.019596474953618,0.009258316105084024,0.3365574021868623,170791.0,63733.0,1042.0,0.37316369129520877,0.7499411653958392,0.0061010240586447766
quick_imp_sdist8_l1d_ddr4_2x,quick,imp,sdist8,l1d,ddr4_2x,0.008586,8586397341.0,24424718.0,25784977.0,0.947663,84081.0,9178669.0,28533.0,84734.0,169490.0,63656.0,1001.0,,,,0.008745,1.0185185185185184,0.009160478496392016,0.3367361389760899,169490.0,63656.0,1001.0,0.3755737801640215,0.7570794828796041,0.005905953153578382
quick_imp_sdist8_l2_ddr4_1x,quick,imp,sdist8,l2,ddr4_1x,0.008941,8940925458.0,24424723.0,26849626.0,0.910086,250014.0,9232908.0,6238.0,82824.0,,,,32132.0,22266.0,45.0,0.00905,1.0121910300861203,0.027078575893965368,0.0753163334299237,32132.0,22266.0,45.0,0.6929540644840035,0.08905901269528907,0.001400473048674219
quick_imp_sdist8_l2_ddr4_2x,quick,imp,sdist8,l2,ddr4_2x,0.008854,8853907563.0,24424739.0,26588311.0,0.919032,247788.0,9231125.0,6239.0,82823.0,,,,32106.0,22265.0,43.0,0.008962,1.0121978766659137,0.02684266543893621,0.07532931673568936,32106.0,22265.0,43.0,0.6934840839718432,0.08985503737065556,0.0013393135239519094
quick_imp_sthr2_l1d_ddr4_1x,quick,imp,sthr2,l1d,ddr4_1x,0.008789,8788750452.0,24424723.0,26392644.0,0.925844,118084.0,9196464.0,28521.0,83806.0,180088.0,54981.0,520.0,,,,0.008793,1.0004551143474798,0.012840152475995122,0.3403216953440088,180088.0,54981.0,520.0,0.3053007418595353,0.4656092273296975,0.002887477233352583
quick_imp_sthr2_l1d_ddr4_2x,quick,imp,sthr2,l1d,ddr4_2x,0.008746,8746016562.0,24424723.0,26264314.0,0.930368,116212.0,9195527.0,28524.0,83807.0,178374.0,54988.0,525.0,,,,0.008745,0.9998856620169219,0.012637883614500833,0.340353431097641,178374.0,54988.0,525.0,0.3082736273223676,0.4731697242969745,0.002943254061690605
quick_imp_sthr2_l2_ddr4_1x,quick,imp,sthr2,l2,ddr4_1x,0.009052,9051500772.0,24424718.0,27181684.0,0.898968,257092.0,9237977.0,9315.0,82819.0,,,,30918.0,19176.0,46.0,0.00905,0.9997790543526294,0.027829902585815053,0.11247419070503145,30918.0,19176.0,46.0,0.6202212303512517,0.0745880851990727,0.0014878064557862735
quick_imp_sthr2_l2_ddr4_2x,quick,imp,sthr2,l2,ddr4_2x,0.008959,8958689010.0,24424723.0,26902970.0,0.908282,256435.0,9237221.0,9324.0,82824.0,,,,30955.0,19173.0,45.0,0.008962,1.0003348588012055,0.027761054975300473,0.11257606490872211,30955.0,19173.0,45.0,0.6193829752867065,0.07476748493770351,0.0014537231465029882
quick_imp_sthr8_l1d_ddr4_1x,quick,imp,sthr8,l1d,ddr4_1x,0.008792,8792317881.0,24424718.0,26403357.0,0.925469,118328.0,9195673.0,28495.0,83781.0,179866.0,54876.0,470.0,,,,0.008793,1.0001137397634214,0.012867791188312156,0.3401129134290591,179866.0,54876.0,470.0,0.3050937920451892,0.46376174700831585,0.0026130563864210023
quick_imp_sthr8_l1d_ddr4_2x,quick,imp,sthr8,l1d,ddr4_2x,0.008748,8747838738.0,24424723.0,26269786.0,0.930174,116397.0,9195279.0,28501.0,83789.0,177830.0,54885.0,469.0,,,,0.008745,0.9996570644718792,0.012658343482563172,0.3401520485982647,177830.0,54885.0,469.0,0.30863746274531856,0.47153277146318207,0.002637350278355733
quick_imp_sthr8_l2_ddr4_1x,quick,imp,sthr8,l2,ddr4_1x,0.009052,9051798474.0,24424723.0,27182578.0,0.898939,257036.0,9237776.0,9329.0,82825.0,,,,30807.0,19167.0,26.0,0.00905,0.9997790543526294,0.02782444605714622,0.11263507395110173,30807.0,19167.0,26.0,0.6221637939429351,0.07456932102896092,0.0008439640341480832
quick_imp_sthr8_l2_ddr4_2x,quick,imp,sthr8,l2,ddr4_2x,0.00896,8959641057.0,24424723.0,26905829.0,0.908185,256552.0,9237475.0,9340.0,82826.0,,,,30858.0,19158.0,26.0,0.008962,1.0002232142857144,0.02777295743696194,0.11276652258952503,30858.0,19158.0,26.0,0.620843865448182,0.07467491970438742,0.0008425691878929289
quick_imp_thr1_l1d_ddr4_1x,quick,imp,thr1,l1d,ddr4_1x,0.008793,8793151380.0,24424718.0,26405860.0,0.925381,118676.0,9196508.0,28510.0,83811.0,180571.0,54939.0,492.0,,,,0.008793,1.0,0.012904463302810153,0.3401701447304053,180571.0,54939.0,492.0,0.30425151325517386,0.4629326906872493,0.0027246900111313555
quick_imp_thr1_l1d_ddr4_2x,quick,imp,thr1,l1d,ddr4_2x,0.008745,8744824422.0,24424718.0,26260734.0,0.930495,116518.0,9195236.0,28508.0,83822.0,178412.0,54981.0,504.0,,,,0.008745,1.0,0.012671561665192715,0.3401016439598196,178412.0,54981.0,504.0,0.3081687330448625,0.4718670076726343,0.002824922090442347
quick_imp_thr1_l2_ddr4_1x,quick,imp,thr1,l2,ddr4_1x,0.00905,9049646628.0,24424718.0,27176116.0,0.899153,257535.0,9238310.0,9310.0,82822.0,,,,30844.0,19182.0,29.0,0.00905,1.0,0.027876851935040067,0.11240974620269976,30844.0,19182.0,29.0,0.621903773829594,0.07448307996971286,0.0009402152768771884
quick_imp_thr1_l2_ddr4_2x,quick,imp,thr1,l2,ddr4_2x,0.008962,8961787908.0,24424723.0,26912276.0,0.907968,256971.0,9237977.0,9317.0,82825.0,,,,30841.0,19180.0,27.0,0.008962,1.0,0.027816804480028472,0.11249019015997586,30841.0,19180.0,27.0,0.6218994196037742,0.07463877246848866,0.0008754579942284621
quick_imp_thr3_l1d_ddr4_1x,quick,imp,thr3,l1d,ddr4_1x,0.008793,8793151380.0,24424718.0,26405860.0,0.925381,118676.0,9196508.0,28510.0,83811.0,180571.0,54939.0,492.0,,,,0.008793,1.0,0.012904463302810153,0.3401701447304053,180571.0,54939.0,492.0,0.30425151325517386,0.4629326906872493,0.0027246900111313555
quick_imp_thr3_l1d_ddr4_2x,quick,imp,thr3,l1d,ddr4_2x,0.008745,8744824422.0,24424718.0,26260734.0,0.930495,116518.0,9195236.0,28508.0,83822.0,178412.0,54981.0,504.0,,,,0.008745,1.0,0.012671561665192715,0.3401016439598196,178412.0,54981.0,504.0,0.3081687330448625,0.4718670076726343,0.002824922090442347
quick_imp_thr3_l2_ddr4_1x,quick,imp,thr3,l2,ddr4_1x,0.00905,9049646628.0,24424718.0,27176116.0,0.899153,257535.0,9238310.0,9310.0,82822.0,,,,30844.0,19182.0,29.0,0.00905,1.0,0.027876851935040067,0.11240974620269976,30844.0,19182.0,29.0,0.621903773829594,0.07448307996971286,0.0009402152768771884
quick_imp_thr3_l2_ddr4_2x,quick,imp,thr3,l2,ddr4_2x,0.008962,8961787908.0,24424723.0,26912276.0,0.907968,256971.0,9237977.0,9317.0,82825.0,,,,30841.0,19180.0,27.0,0.008962,1.0,0.027816804480028472,0.11249019015997586,30841.0,19180.0,27.0,0.6218994196037742,0.07463877246848866,0.0008754579942284621
quick_imp_thr4_l1d_ddr4_1x,quick,imp,thr4,l1d,ddr4_1x,0.008793,8793151380.0,24424718.0,26405860.0,0.925381,118676.0,9196508.0,28510.0,83811.0,180571.0,54939.0,492.0,,,,0.008793,1.0,0.012904463302810153,0.3401701447304053,180571.0,54939.0,492.0,0.30425151325517386,0.4629326906872493,0.0027246900111313555
quick_imp_thr4_l1d_ddr4_2x,quick,imp,thr4,l1d,ddr4_2x,0.008745,8744824422.0,24424718.0,26260734.0,0.930495,116518.0,9195236.0,28508.0,83822.0,178412.0,54981.0,504.0,,,,0.008745,1.0,0.012671561665192715,0.3401016439598196,178412.0,54981.0,504.0,0.3081687330448625,0.4718670076726343,0.002824922090442347
quick_imp_thr4_l2_ddr4_1x,quick,imp,thr4,l2,ddr4_1x,0.00905,9049646628.0,24424718.0,27176116.0,0.899153,257535.0,9238310.0,9310.0,82822.0,,,,30844.0,19182.0,29.0,0.00905,1.0,0.027876851935040067,0.11240974620269976,30844.0,19182.0,29.0,0.621903773829594,0.07448307996971286,0.0009402152768771884
quick_imp_thr4_l2_ddr4_2x,quick,imp,thr4,l2,ddr4_2x,0.008962,8961787908.0,24424723.0,26912276.0,0.907968,256971.0,9237977.0,9317.0,82825.0,,,,30841.0,19180.0,27.0,0.008962,1.0,0.027816804480028472,0.11249019015997586,30841.0,19180.0,27.0,0.6218994196037742,0.07463877246848866,0.0008754579942284621
simple_triad_imp_addrlen16_l1d_ddr4_1x,simple_triad,imp,addrlen16,l1d,ddr4_1x,0.00279,2790028845.0,3509962.0,8378466.0,0.418929,1984803.0,2003757.0,375369.0,375379.0,1684969.0,1639.0,,,,,0.00279,1.0,0.9905407691651233,0.9999733602572334,1684969.0,1639.0,0.0,0.0009727181924415227,0.0008257746486679031,0.0
simple_triad_imp_addrlen16_l1d_ddr4_2x,simple_triad,imp,addrlen16,l1d,ddr4_2x,0.002258,2258448291.0,3510110.0,6782127.0,0.517556,1853440.0,2003827.0,375371.0,375381.0,1264971.0,30551.0,,,,,0.002258,1.0,0.9249501079684025,0.9999733603991677,1264971.0,30551.0,0.0,0.02415154181400206,0.016483403832872928,0.0
simple_triad_imp_addrlen16_l2_ddr4_1x,simple_triad,imp,addrlen16,l2,ddr4_1x,0.002935,2934652077.0,3509969.0,8812770.0,0.398284,1883835.0,2003757.0,197167.0,375053.0,,,,640534.0,177876.0,16.0,0.002935,1.0,0.9401514255471097,0.5257043671161142,640534.0,177876.0,16.0,0.2776995444426057,0.09442228220624417,2.4979158015031208e-05
simple_triad_imp_addrlen16_l2_ddr4_2x,simple_triad,imp,addrlen16,l2,ddr4_2x,0.002264,2263657743.0,3510112.0,6797771.0,0.516365,1884743.0,2003834.0,176440.0,374975.0,,,,599360.0,198525.0,48.0,0.002264,1.0,0.9405684303190783,0.47053803586905796,599360.0,198525.0,48.0,0.33122831019754406,0.10533266339230335,8.00854244527496e-05
simple_triad_imp_addrlen2_l1d_ddr4_1x,simple_triad,imp,addrlen2,l1d,ddr4_1x,0.00279,2790028845.0,3509962.0,8378466.0,0.418929,1984803.0,2003756.0,375369.0,375379.0,1684969.0,1639.0,,,,,0.00279,1.0,0.9905412635071336,0.9999733602572334,1684969.0,1639.0,0.0,0.0009727181924415227,0.0008257746486679031,0.0
simple_triad_imp_addrlen2_l1d_ddr4_2x,simple_triad,imp,addrlen2,l1d,ddr4_2x,0.002258,2258448291.0,3510110.0,6782127.0,0.517556,1853440.0,2003827.0,375371.0,375381.0,1264971.0,30551.0,,,,,0.002258,1.0,0.9249501079684025,0.9999733603991677,1264971.0,30551.0,0.0,0.02415154181400206,0.016483403832872928,0.0
simple_triad_imp_addrlen2_l2_ddr4_1x,simple_triad,imp,addrlen2,l2,ddr4_1x,0.002935,2934652077.0,3509969.0,8812770.0,0.398284,1883835.0,2003756.0,197167.0,375053.0,,,,640534.0,177876.0,16.0,0.002935,1.0,0.9401518947416752,0.5257043671161142,640534.0,177876.0,16.0,0.2776995444426057,0.09442228220624417,2.4979158015031208e-05
simple_triad_imp_addrlen2_l2_ddr4_2x,simple_triad,imp,addrlen2,l2,ddr4_2x,0.002264,2263657743.0,3510112.0,6797771.0,0.516365,1884743.0,2003834.0,176440.0,374975.0,,,,599360.0,198525.0,48.0,0.002264,1.0,0.9405684303190783,0.47053803586905796,599360.0,198525.0,48.0,0.33122831019754406,0.10533266339230335,8.00854244527496e-05
simple_triad_imp_addrlen8_l1d_ddr4_1x,simple_triad,imp,addrlen8,l1d,ddr4_1x,0.00279,2790028845.0,3509962.0,8378466.0,0.418929,1984803.0,2003756.0,375369.0,375379.0,1684969.0,1639.0,,,,,0.00279,1.0,0.9905412635071336,0.9999733602572334,1684969.0,1639.0,0.0,0.0009727181924415227,0.0008257746486679031,0.0
simple_triad_imp_addrlen8_l1d_ddr4_2x,simple_triad,imp,addrlen8,l1d,ddr4_2x,0.002258,2258448291.0,3510110.0,6782127.0,0.517556,1853440.0,2003827.0,375371.0,375381.0,1264971.0,30551.0,,,,,0.002258,1.0,0.9249501079684025,0.9999733603991677,1264971.0,30551.0,0.0,0.02415154181400206,0.016483403832872928,0.0
simple_triad_imp_addrlen8_l2_ddr4_1x,simple_triad,imp,addrlen8,l2,ddr4_1x,0.002935,2934652077.0,3509969.0,8812770.0,0.398284,1883835.0,2003756.0,197167.0,375053.0,,,,640534.0,177876.0,16.0,0.002935,1.0,0.9401518947416752,0.5257043671161142,640534.0,177876.0,16.0,0.2776995444426057,0.09442228220624417,2.4979158015031208e-05
simple_triad_imp_addrlen8_l2_ddr4_2x,simple_triad,imp,addrlen8,l2,ddr4_2x,0.002264,2263657743.0,3510112.0,6797771.0,0.516365,1884743.0,2003834.0,176440.0,374975.0,,,,599360.0,198525.0,48.0,0.002264,1.0,0.9405684303190783,0.47053803586905796,599360.0,198525.0,48.0,0.33122831019754406,0.10533266339230335,8.00854244527496e-05
simple_triad_imp_default_l1d_ddr4_1x,simple_triad,imp,default,l1d,ddr4_1x,0.00279,2790028845.0,3509962.0,8378466.0,0.418929,1984803.0,2003756.0,375369.0,375379.0,1684969.0,1639.0,,,,,0.00279,1.0,0.9905412635071336,0.9999733602572334,1684969.0,1639.0,0.0,0.0009727181924415227,0.0008257746486679031,0.0
simple_triad_imp_default_l1d_ddr4_2x,simple_triad,imp,default,l1d,ddr4_2x,0.002258,2258448291.0,3510110.0,6782127.0,0.517556,1853440.0,2003827.0,375371.0,375381.0,1264971.0,30551.0,,,,,0.002258,1.0,0.9249501079684025,0.9999733603991677,1264971.0,30551.0,0.0,0.02415154181400206,0.016483403832872928,0.0
simple_triad_imp_default_l2_ddr4_1x,simple_triad,imp,default,l2,ddr4_1x,0.002935,2934652077.0,3509969.0,8812770.0,0.398284,1883835.0,2003757.0,197167.0,375053.0,,,,640534.0,177876.0,16.0,0.002935,1.0,0.9401514255471097,0.5257043671161142,640534.0,177876.0,16.0,0.2776995444426057,0.09442228220624417,2.4979158015031208e-05
