benchmark,pf_level,memory,family,config,speedup_vs_nopf,simSeconds,l1d_miss_rate,l2_miss_rate,pf_issued,pf_useful,pf_unused,pf_accuracy,pf_coverage,pf_unused_ratio,pf_per_demand_access,pf_late,pf_late_ratio,pf_removed_full,pf_removed_full_ratio,pf_removed_demand,pf_removed_demand_ratio,pf_buffer_hit,pf_buffer_hit_ratio,blocked_cycles_no_mshrs,blocked_causes_no_mshrs,avg_blocked_no_mshrs,mem_avg_rdq_len,mem_avg_wrq_len,mem_num_rd_retry,mem_num_wr_retry,dram_bw_total,dram_bw_utilization,dram_avg_q_lat,dram_avg_mem_acc_lat,prefetcher_read_rate,prefetcher_read_bytes,run,prefetcher,simTicks,simInsts,simOps,numCycles,ipc,l1d_demand_misses,l1d_demand_accesses,l2_demand_misses,l2_demand_accesses,l1d_demand_miss_latency,l1d_demand_avg_miss_latency,l2_demand_miss_latency,l2_demand_avg_miss_latency,l1d_blocked_cycles_no_mshrs,l1d_blocked_causes_no_mshrs,l1d_avg_blocked_no_mshrs,l2_blocked_cycles_no_mshrs,l2_blocked_causes_no_mshrs,l2_avg_blocked_no_mshrs,l1d_demand_mshr_hits,l1d_demand_mshr_misses,l1d_demand_mshr_miss_rate,l1d_demand_avg_mshr_miss_latency,l2_demand_mshr_hits,l2_demand_mshr_misses,l2_demand_mshr_miss_rate,l2_demand_avg_mshr_miss_latency,mem_avg_read_bw_sys,mem_avg_write_bw_sys,dram_bw_read_total,dram_bw_write_total,dram_peak_bw,dram_avg_rd_bw,dram_avg_wr_bw,dram_avg_bus_lat,load_to_use_samples,load_to_use_mean,load_to_use_stdev,load_to_use_overflows,load_to_use_min,load_to_use_max,added_loads_and_stores,l1d_pf_issued,l1d_pf_useful,l1d_pf_unused,l1d_prefetcher_accuracy,l1d_prefetcher_coverage,l1d_pf_late,l1d_pf_hit_in_cache,l1d_pf_hit_in_mshr,l1d_pf_hit_in_wb,l1d_pf_identified,l1d_pf_buffer_hit,l1d_pf_in_cache,l1d_pf_removed_demand,l1d_pf_removed_full,l1d_pf_span_page,l1d_pf_useful_span_page,l2_pf_issued,l2_pf_useful,l2_pf_unused,l2_prefetcher_accuracy,l2_prefetcher_coverage,l2_pf_late,l2_pf_hit_in_cache,l2_pf_hit_in_mshr,l2_pf_hit_in_wb,l2_pf_identified,l2_pf_buffer_hit,l2_pf_in_cache,l2_pf_removed_demand,l2_pf_removed_full,l2_pf_span_page,l2_pf_useful_span_page,l1d_prefetcher_read_bytes,l1d_prefetcher_read_rate,l1d_prefetcher_read_accesses,l1d_prefetcher_read_avg_lat,l2_prefetcher_read_bytes,l2_prefetcher_read_rate,l2_prefetcher_read_accesses,l2_prefetcher_read_avg_lat,pf_identified,source_file,nopf_simSeconds,pf_accuracy_calc,pf_coverage_calc,pf_hit_in_cache,pf_hit_in_mshr,pf_hit_in_wb,pf_accuracy_direct,pf_coverage_direct,imp_default_simSeconds,improvement_over_stage2_best_pct,pf_coverage_l1d,speedup_vs_imp_default,speedup_vs_stage1_best,speedup_vs_stage2_best,stage,stage1_best_config,stage1_best_simSeconds,stage1_best_speedup,stage2_best_config,stage2_best_simSeconds,stage2_best_speedup_vs_nopf,label
quick,l2,ddr4_1x,Next-line,deg8,1.1358701996031284,0.008567,0.024772650521099854,0.009677341506383184,211744.0,27697.0,756.0,0.130804,0.979766,0.0035703491008009674,2.555011221854864,183123.0,0.8648320613571104,39.0,0.00018403865755596663,10.0,4.7189399373324774e-05,109.0,0.0005143644531692401,398.0,11.0,36.181818,1.91,56.14,0.0,0.0,390002288.0,0.01936456320119089,23222.24,40714.24,212878614.6017581,1823680.0,quick_nextline_deg8_l2_ddr4_1x,nextline,8566759998.0,24424725.0,24707905.0,25726006.0,0.949836,228062.0,9206201.0,802.0,82874.0,1377978309.0,6042.12148,83009568.0,103503.201995,0.0,0.0,,398.0,11.0,36.181818,145428.0,82634.0,0.008976,5206.0577,230.0,572.0,0.006902,109666.438811,217196699.85319927,172842941.82931304,217159346.0,172842942.0,19207.0,217.159346,172.424581,3332.0,4368784.0,2.65919,8.792695,662.0,2.0,1435.0,14605350.0,,,,,,,,,,,,,,,,,211744.0,27697.0,756.0,0.130804,0.979766,183123.0,162946.0,20177.0,0.0,211912.0,109.0,0.0,10.0,39.0,16080.0,15971.0,,,,,1823680.0,212878614.6017581,28500.0,39871.53,211912.0,nextline\nextline_results_vs_nopf.csv,0.009731,0.13080417863079946,0.9718586617074283,162946.0,20177.0,0.0,0.130804,0.979766,,,,,,,,,,,,,,
quick,l2,ddr4_1x,Stride,default,1.1332246419005474,0.008587,0.024935496309006693,0.017472047139510734,108165.0,27041.0,8.0,0.249998,0.971614,7.39610779827116e-05,1.3060566543505034,80452.0,0.7437895807331392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.36,55.49,0.0,0.0,380933024.0,0.01891425216117903,17784.1,35276.1,206516663.15534675,1773376.0,quick_stride_default_l2_ddr4_1x,stride,8587084320.0,24424718.0,24707897.0,25787040.0,0.947588,229838.0,9217302.0,1447.0,82818.0,1516986162.0,6600.240874,113490396.0,78431.510712,0.0,0.0,,0.0,0.0,11.0,147254.0,82584.0,0.00896,5492.810484,657.0,790.0,0.009539,73685.734177,212412028.58015025,168528448.78085464,212404576.0,168528449.0,19207.0,212.412029,168.118531,3332.0,4368783.0,2.683739,9.208985,468.0,2.0,1418.0,14610188.0,,,,,,,,,,,,,,,,,108165.0,27041.0,8.0,0.249998,0.971614,80452.0,63379.0,17073.0,0.0,108165.0,0.0,0.0,0.0,0.0,4427.0,4330.0,,,,,1773376.0,206516663.15534675,27709.0,34956.73,108165.0,stride\stride_results_vs_nopf.csv,0.009731,0.24999768871631303,0.9492066835158663,63379.0,17073.0,0.0,0.249998,0.971614,,,,,,,,,,,,,,
quick,l2,ddr4_2x,No prefetch,none,1.0,0.00967,0.035008919720362866,0.34399826141549755,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
quick,l2,ddr4_2x,IMP,s32_dist8_addr16,1.1210294458613494,0.008626,0.02528795400371906,0.02647783251231527,28397.0,26300.0,19.0,0.9261541712152692,0.9230337275822131,0.0006690847624749093,0.3428595576161499,5729.0,0.18878307575707648,0.0,0.0,0.0,0.0,10.0,0.00032938076416337287,0.0,0.0,,,,,,,,,,,,quick_imp3_s32_dist8_addr16_l2_ddr4_2x,imp,8626164534.0,24424723.0,24707902.0,25904398.0,0.943295,233143.0,9219528.0,2193.0,82824.0,2339379945.0,9727.191984,280244142.0,69956.101348,0.0,0.0,,0.0,0.0,,157914.0,82585.0,0.008952,7395.317709,97.0,3909.0,0.047196,70484.659248,,,,,,,,,4368783.0,2.90246,10.46852,512.0,2.0,1421.0,14650999.0,,,,,,,,,,,,,,,,,28397.0,26300.0,19.0,0.806966,0.862349,5729.0,4593.0,1136.0,0.0,30360.0,10.0,0.0,0.0,0.0,28040.0,0.0,,,,,,,,,30360.0,imp\imp_all_stages_including_stage3_vs_nopf.csv,0.00967,0.9261541712152692,0.9230337275822131,4593.0,1136.0,0.0,0.806966,0.862349,0.008962,1.19406445629493,0.1018257872174104,1.0266926337495703,1.0,1.0119406445629493,stage3,sdist16,0.008729,1.0266926337495703,s16_dist8_addr16,0.008729,1.107801580937106,stage3: s32_dist8_addr16
quick,l2,ddr4_2x,Next-line,deg16,1.1309941520467837,0.00855,0.02475757246267795,0.009182503770739064,394872.0,27747.0,1170.0,0.070268,0.980044,0.0029629854737737798,4.764669683257918,365843.0,0.9264850381895906,268.0,0.0006774725219167416,26.0,6.57249461561018e-05,403.0,0.0010187366654195778,316.0,16.0,19.75,,,,,,,,,,,quick_nextline_deg16_l2_ddr4_2x,nextline,8550381726.0,24424725.0,24707905.0,25676822.0,0.951655,227922.0,9206153.0,761.0,82875.0,1200276522.0,5266.172296,58267003.0,76566.363995,0.0,0.0,,316.0,16.0,19.75,145288.0,82634.0,0.008976,4940.819094,196.0,565.0,0.006817,87449.327434,,,,,,,,,4368784.0,2.60412,6.078747,152.0,2.0,1374.0,14605091.0,,,,,,,,,,,,,,,,,394872.0,27747.0,1170.0,0.070268,0.980044,365843.0,349549.0,16294.0,0.0,395588.0,403.0,0.0,26.0,268.0,60540.0,59950.0,,,,,,,,,395588.0,nextline\nextline_results_vs_nopf.csv,0.00967,0.07026834012034279,0.9733057387400028,349549.0,16294.0,0.0,0.070268,0.980044,,,,,,,,,,,,,,
quick,l2,ddr4_2x,Stride,deg8_dist1,1.1279598740230956,0.008573,0.02476799434725105,0.01558783400345323,205788.0,27203.0,19.0,0.132189,0.956438,9.232802690147142e-05,2.4847321331546346,178499.0,0.8673926565203024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340.666667,,,,,,,,,,,quick_stride_deg8_dist1_l2_ddr4_2x,stride,8572629789.0,24424718.0,24707897.0,25743633.0,0.949185,228263.0,9216047.0,1291.0,82821.0,1362987981.0,5971.12971,93287619.0,72259.968242,0.0,0.0,,0.0,0.0,340.666667,145676.0,82587.0,0.008961,5256.611464,52.0,1239.0,0.01496,67337.491525,,,,,,,,,4368783.0,2.649623,7.739403,322.0,2.0,1302.0,14611323.0,,,,,,,,,,,,,,,,,205788.0,27203.0,19.0,0.132189,0.956438,178499.0,162677.0,15822.0,0.0,205788.0,0.0,0.0,0.0,0.0,19436.0,19370.0,,,,,,,,,205788.0,stride\stride_results_vs_nopf.csv,0.00967,0.13218943767372246,0.9546922159051028,162677.0,15822.0,0.0,0.132189,0.956438,,,,,,,,,,,,,,
matmult,l1d,ddr4_1x,No prefetch,none,1.0,0.001279,0.5425800049754687,0.005070230675081171,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
matmult,l1d,ddr4_1x,IMP,s64_ipd16_addr16,1.059652029826015,0.001207,0.5374172566384098,0.005074519297402681,24225.0,3014.0,4710.0,0.12441692466460268,0.002616001527592133,0.19442724458204336,0.01132942170141958,21515.0,0.6192614339579195,49009.0,0.017024751875070996,815373.0,0.2832443634971589,1300507.0,0.45177026641622875,965365.0,536710.0,1.798672,3.9,56.96,0.0,0.0,515588559.0,0.02560022734165713,38442.71,55934.71,190107054.78031245,229632.0,matmult_imp3_s64_ipd16_addr16_l1d_ddr4_1x,imp,1206685440.0,7397871.0,7415199.0,3623680.0,2.041538,1149126.0,2138238.0,5492.0,1082270.0,18852733336.0,16386.556572,441733889.0,80681.988858,965365.0,536710.0,1.798672,0.0,0.0,,80767.0,1069733.0,0.500152,16238.285118,,5475.0,0.005055,80348.928037,290194074.42357063,225447468.809986,290141090.0,225447469.0,19207.0,277.371915,225.818358,3332.0,2106632.0,29.544334,27.648257,621.0,2.0,1306.0,2147701.0,24225.0,3014.0,4710.0,0.105546,0.003416,21515.0,19320.0,2135.0,60.0,2878691.0,1300507.0,0.0,815373.0,49009.0,15433565.0,0.0,,,,,,,,,,,,,,,,,229632.0,190107054.78031245,3671.0,56371.35,,,,,2878691.0,imp\imp_all_stages_including_stage3_vs_nopf.csv,0.001279,0.12441692466460268,0.002616001527592133,19320.0,2135.0,60.0,0.105546,0.003416,0.001242,0.082850041425031,0.0031873098652759,1.0281456953642385,1.0,1.0008285004142503,stage3,sdist16,0.001208,1.0281456953642385,s16_dist8_addr16,0.001208,1.058774834437086,stage3: s64_ipd16_addr16
matmult,l1d,ddr4_1x,Next-line,deg8,1.0356275303643725,0.001235,0.536986353922218,0.005063421326425384,29421.0,8886.0,11843.0,0.302029,0.008257,0.4025356038204004,0.013764442348502711,7911.0,0.2688895686754359,8070230.0,0.9379382658957119,2292.0,0.0002663808225333072,485604.0,0.0564378677772531,950089.0,514882.0,1.845256,6.44,57.92,0.0,0.0,498247850.0,0.024739218917563064,36131.79,53623.79,175303672.59882814,216576.0,matmult_nextline_deg8_l1d_ddr4_1x,nextline,1235433330.0,7397871.0,7415194.0,3710010.0,1.994032,1147789.0,2137464.0,5514.0,1088987.0,19256192792.0,16776.770636,442889185.0,80320.853283,950089.0,514882.0,1.845256,0.0,0.0,,80527.0,1067262.0,0.499312,16532.680912,,5514.0,0.005063,79987.551324,285956345.373975,212343307.9144789,285904542.0,212343308.0,19207.0,281.760247,212.602326,3332.0,2106632.0,30.105628,29.462204,840.0,2.0,1333.0,2148066.0,29421.0,8886.0,11843.0,0.302029,0.008257,7911.0,7313.0,598.0,0.0,8604223.0,485604.0,0.0,2292.0,8070230.0,649201.0,6479.0,,,,,,,,,,,,,,,,,216576.0,175303672.59882814,3385.0,55194.61,,,,,8604223.0,nextline\nextline_results_vs_nopf.csv,0.001279,0.30202916284286735,0.007682365400825643,7313.0,598.0,0.0,0.302029,0.008257,,,,,,,,,,,,,,
matmult,l1d,ddr4_1x,Stride,deg16_dist1,1.066722268557131,0.001199,0.5352245323402232,0.005065778265024186,16594.0,3806.0,2328.0,0.22936,0.003536,0.14029167168856213,0.0077597643545586625,9388.0,0.5657466554176208,45171.0,0.05035033785365397,505899.0,0.563905726457809,87093.0,0.09707914313803735,987067.0,537108.0,1.837744,4.25,57.74,0.0,0.0,518842555.0,0.02576179616609034,42298.65,59790.65,202988207.00733143,243328.0,matmult_stride_deg16_dist1_l1d_ddr4_1x,stride,1198729737.0,7397871.0,7415194.0,3599789.0,2.055087,1144560.0,2138467.0,5471.0,1079992.0,18673728316.0,16315.202625,461679113.0,84386.60446,987067.0,537108.0,1.837744,0.0,0.0,,71991.0,1072569.0,0.50156,16186.292602,,5471.0,0.005066,84053.543593,292202645.17388874,226693300.0928799,292149255.0,226693300.0,19207.0,279.282302,226.479741,3332.0,2106632.0,29.395386,26.88094,430.0,2.0,1510.0,2148002.0,16594.0,3806.0,2328.0,0.22936,0.003536,9388.0,9083.0,299.0,6.0,897134.0,87093.0,0.0,505899.0,45171.0,15701474.0,15023.0,,,,,,,,,,,,,,,,,243328.0,202988207.00733143,3864.0,60339.63,,,,,897134.0,stride\stride_results_vs_nopf.csv,0.001279,0.2293600096420393,0.003314274368972958,9083.0,299.0,6.0,0.22936,0.003536,,,,,,,,,,,,,,
matmult,l1d,ddr4_2x,No prefetch,none,1.0,0.001298,0.5435125964346933,0.004959456788703016,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
matmult,l1d,ddr4_2x,IMP,s64_sth2_pt8,1.0656814449917897,0.001218,0.5377782242708988,0.0050029807154641365,21277.0,2954.0,3470.0,0.13883536212811956,0.0025600759876312105,0.16308690134887438,0.009941896188791828,19387.0,0.6086396885693656,51392.0,0.017795328103093234,816513.0,0.2827311008608532,1297053.0,0.44912600603404007,980491.0,537693.0,1.823515,,,,,,,,,,,matmult_imp3_s64_sth2_pt8_l1d_ddr4_2x,imp,1218429684.0,7397876.0,7415199.0,3658948.0,2.021861,1150918.0,2140135.0,5413.0,1081955.0,18919578908.0,16426.425348,349641322.0,65182.945936,980491.0,537693.0,1.823515,0.0,0.0,,81946.0,1069831.0,0.499919,16325.787017,,5364.0,0.004955,64850.008016,,,,,,,,,2106632.0,29.751302,26.99861,545.0,2.0,1286.0,2155998.0,21277.0,2954.0,3470.0,0.109064,0.003237,19387.0,17113.0,2221.0,53.0,2887949.0,1297053.0,0.0,816513.0,51392.0,15431107.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2887949.0,imp\imp_all_stages_including_stage3_vs_nopf.csv,0.001298,0.13883536212811956,0.0025600759876312105,17113.0,2221.0,53.0,0.109064,0.003237,0.001261,0.246305418719217,0.003100453116403,1.0327600327600326,1.0016380016380015,1.0024630541871922,stage3,sdist16,0.001223,1.0310711365494685,s16_pt8_sth2,0.001221,1.0630630630630629,stage3: s64_sth2_pt8
matmult,l1d,ddr4_2x,Next-line,deg8,1.0510121457489878,0.001235,0.5369853217191786,0.005045804415009818,25062.0,8702.0,10760.0,0.347219,0.008097,0.4293352485835129,0.01174506158635657,5016.0,0.2001436437634666,8063361.0,0.9389724354117082,1657.0,0.00019295642666590276,481184.0,0.05603352155027505,984956.0,519065.0,1.897558,,,,,,,,,,,matmult_nextline_deg8_l1d_ddr4_2x,nextline,1235068695.0,7397871.0,7415194.0,3708915.0,1.994621,1145837.0,2133833.0,5481.0,1086249.0,19463467402.0,16986.244468,363188597.0,66263.199599,984956.0,519065.0,1.897558,0.0,0.0,,79849.0,1065988.0,0.499565,16788.54666,,5481.0,0.005046,65929.895822,,,,,,,,,2106632.0,30.348519,28.597454,684.0,2.0,1615.0,2146118.0,25062.0,8702.0,10760.0,0.347219,0.008097,5016.0,4238.0,778.0,0.0,8587431.0,481184.0,0.0,1657.0,8063361.0,648905.0,4383.0,,,,,,,,,,,,,,,,,,,,,,,,,8587431.0,nextline\nextline_results_vs_nopf.csv,0.001298,0.34721889713510495,0.0075372074914749525,4238.0,778.0,0.0,0.347219,0.008097,,,,,,,,,,,,,,
matmult,l1d,ddr4_2x,Stride,deg16_dist1,1.0807660283097418,0.001201,0.5359326169614503,0.005027861575470702,15634.0,3477.0,2385.0,0.2224,0.00323,0.15255212997313547,0.007310865150217844,8767.0,0.5607649993603684,39317.0,0.04402932675456033,502966.0,0.5632488328314518,94388.0,0.10570084425844903,954706.0,524159.0,1.821405,,,,,,,,,,,matmult_stride_deg16_dist1_l1d_ddr4_2x,stride,1201419711.0,7397871.0,7415194.0,3607867.0,2.050486,1146071.0,2138461.0,5430.0,1079982.0,18708345047.0,16323.897077,366501884.0,67495.74291,954706.0,524159.0,1.821405,0.0,0.0,,73172.0,1072899.0,0.501715,16198.819434,,5430.0,0.005028,67162.681584,,,,,,,,,2106632.0,29.496197,26.410281,388.0,2.0,1269.0,2151484.0,15634.0,3477.0,2385.0,0.2224,0.00323,8767.0,8550.0,215.0,2.0,892973.0,94388.0,0.0,502966.0,39317.0,15600131.0,11023.0,,,,,,,,,,,,,,,,,,,,,,,,,892973.0,stride\stride_results_vs_nopf.csv,0.001298,0.22239989765894844,0.003024667086541841,8550.0,215.0,2.0,0.2224,0.00323,,,,,,,,,,,,,,
matmult,l2,ddr4_1x,No prefetch,none,1.0,0.001279,0.5425800049754687,0.005070230675081171,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
matmult,l2,ddr4_1x,IMP,s32_ipd16_addr16,1.0614107883817427,0.001205,0.5420075570735013,0.0015507578179007068,5773.0,3771.0,23.0,0.65321323402044,0.6931985294117647,0.00398406374501992,0.005364005322193398,2522.0,0.3815431164901664,0.0,0.0,120.0,0.01613770844540075,378.0,0.05083378160301237,241.0,14.0,17.214286,9.39,57.02,0.0,0.0,501312477.0,0.024891385110058777,50297.44,67789.44,209154439.6436197,256256.0,matmult_imp3_s32_ipd16_addr16_l2_ddr4_1x,imp,1204672788.0,7397871.0,7415199.0,3617636.0,2.044949,1158165.0,2136806.0,1669.0,1076248.0,19060262325.0,16459.852524,147783726.0,76492.611801,890456.0,495716.0,1.796303,241.0,14.0,17.214286,81281.0,1076704.0,0.503585,16261.106566,609.0,1323.0,0.001229,81119.598639,282755489.95777065,218609223.25388324,282703254.0,218609223.0,19207.0,271.263488,218.348041,3332.0,2106632.0,29.830379,27.904159,1524.0,2.0,1411.0,2149817.0,,,,,,,,,,,,,,,,,5773.0,3771.0,23.0,0.526475,0.724547,2522.0,1561.0,942.0,19.0,7436.0,378.0,0.0,120.0,0.0,18468.0,0.0,,,,,256256.0,209154439.6436197,4080.0,68499.56,7436.0,imp\imp_all_stages_including_stage3_vs_nopf.csv,0.001279,0.65321323402044,0.6931985294117647,1561.0,942.0,19.0,0.526475,0.724547,0.001238,1.3278008298755362,0.0030202454877636,1.0139230139230138,1.003276003276003,1.0132780082987554,stage3,sdist16,0.001225,1.010612244897959,s16_pt8_sth2,0.001221,1.0475020475020471,stage3: s32_ipd16_addr16
matmult,l2,ddr4_1x,Next-line,deg32,1.0978540772532188,0.001165,0.5424203729964132,0.0008335813678337733,105613.0,4711.0,285.0,0.044606,0.868067,0.0026985314307897703,0.09792772970081012,99804.0,0.9449973014685692,10983.0,0.082663475433526,776.0,0.005840558766859345,14807.0,0.11144478564547206,6303.0,282.0,22.351064,3.11,60.02,0.0,30.0,599565239.0,0.02976987397533581,60891.65,78383.65,304781743.51382124,355072.0,matmult_nextline_deg32_l2_ddr4_1x,nextline,1165004163.0,7397876.0,7415199.0,3498511.0,2.114581,1160529.0,2139538.0,899.0,1078479.0,18452162191.0,15899.785521,79509250.0,88441.879867,789244.0,464335.0,1.69973,6303.0,282.0,22.351064,82268.0,1078261.0,0.503969,15829.830491,183.0,716.0,0.000664,99389.113128,352630499.5701547,247593965.03547084,351971274.0,247593965.0,19207.0,337.742999,248.143319,3332.0,2106632.0,28.693143,25.621215,693.0,2.0,1342.0,2147055.0,,,,,,,,,,,,,,,,,105613.0,4711.0,285.0,0.044606,0.868067,99804.0,95073.0,4727.0,4.0,132864.0,14807.0,0.0,776.0,10983.0,46656.0,39193.0,,,,,355072.0,304781743.51382124,5695.0,75382.64,132864.0,nextline\nextline_results_vs_nopf.csv,0.001279,0.0446062511243881,0.8397504456327985,95073.0,4727.0,4.0,0.044606,0.868067,,,,,,,,,,,,,,
matmult,l2,ddr4_1x,Stride,deg4_dist1,1.0711892797319933,0.001194,0.5416197475533475,0.001867595637697585,16110.0,3417.0,5.0,0.212104,0.766315,0.00031036623215394165,0.014953760299854919,11724.0,0.7277467411545624,0.0,0.0,2.0,0.00012367054167697255,0.0,0.0,62.0,3.0,20.666667,1.3,56.83,0.0,0.0,516747865.0,0.02565778970730797,24523.49,42015.49,231566095.46211588,276416.0,matmult_stride_deg4_dist1_l2_ddr4_1x,stride,1193680791.0,7397871.0,7415194.0,3584627.0,2.06378,1158217.0,2138432.0,2012.0,1077321.0,18850341840.0,16275.310965,117157059.0,58229.154573,865587.0,489306.0,1.76901,62.0,3.0,20.666667,81113.0,1077104.0,0.503689,16161.512031,970.0,1042.0,0.000967,71027.429942,291133109.1362096,225668371.335968,291079493.0,225668371.0,19207.0,279.284045,226.043681,3332.0,2106632.0,29.513833,26.265815,467.0,2.0,1134.0,2151527.0,,,,,,,,,,,,,,,,,16110.0,3417.0,5.0,0.212104,0.766315,11724.0,6739.0,4972.0,13.0,16172.0,0.0,0.0,2.0,0.0,4216.0,696.0,,,,,276416.0,231566095.46211588,4386.0,39133.03,16172.0,stride\stride_results_vs_nopf.csv,0.001279,0.21210428305400372,0.629397679130595,6739.0,4972.0,13.0,0.212104,0.766315,,,,,,,,,,,,,,
matmult,l2,ddr4_2x,No prefetch,none,1.0,0.001298,0.5435125964346933,0.004959456788703016,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
matmult,l2,ddr4_2x,IMP,s32_ipd16_addr16,1.0780730897009967,0.001204,0.5420313426498343,0.0015018053222198501,6106.0,3776.0,5.0,0.61840812315755,0.700037078235076,0.0008188666885031117,0.005667505128228928,2297.0,0.3575653798256538,0.0,0.0,119.0,0.01688422247446084,288.0,0.04086265607264472,575.0,18.0,31.944444,,,,,,,,,,,matmult_imp3_s32_ipd16_addr16_l2_ddr4_2x,imp,1203633495.0,7397876.0,7415199.0,3614515.0,2.046716,1159095.0,2138428.0,1618.0,1077370.0,19212457726.0,16568.719677,132949240.0,69534.121339,925151.0,508192.0,1.820475,575.0,18.0,31.944444,81725.0,1077837.0,0.503877,16440.610276,634.0,1278.0,0.001185,70993.089984,,,,,,,,,2106632.0,29.976645,26.932441,396.0,2.0,1536.0,2147932.0,,,,,,,,,,,,,,,,,6106.0,3776.0,5.0,0.544676,0.732468,2297.0,951.0,1338.0,8.0,7048.0,288.0,0.0,119.0,0.0,18552.0,0.0,,,,,,,,,7048.0,imp\imp_all_stages_including_stage3_vs_nopf.csv,0.001298,0.61840812315755,0.700037078235076,951.0,1338.0,8.0,0.544676,0.732468,0.00123,0.8305647840531671,0.0030175186837788,1.013179571663921,1.0,1.0083056478405317,stage3,sdist16,0.001214,1.013179571663921,s16_ipd16_addr16,0.001214,1.0691927512355848,stage3: s32_ipd16_addr16
matmult,l2,ddr4_2x,Next-line,deg16,1.1208981001727114,0.001158,0.5421773244794644,0.0007446064713071506,69087.0,4824.0,303.0,0.069825,0.87965,0.004385774458291719,0.06406304767521434,63287.0,0.9160478816564621,7858.0,0.1008211444701052,613.0,0.007865024377726456,361.0,0.0046317680266871955,4269.0,241.0,17.713693,,,,,,,,,,,matmult_nextline_deg16_l2_ddr4_2x,nextline,1157959881.0,7397871.0,7415194.0,3477357.0,2.127443,1159977.0,2139479.0,803.0,1078422.0,18482376281.0,15933.398922,67270901.0,83774.47198,798759.0,470346.0,1.698237,4269.0,241.0,17.713693,81779.0,1078198.0,0.503954,15851.048209,143.0,660.0,0.000612,94764.089394,,,,,,,,,2106632.0,28.747742,25.375716,294.0,2.0,1509.0,2147008.0,,,,,,,,,,,,,,,,,69087.0,4824.0,303.0,0.069825,0.87965,63287.0,55517.0,7770.0,0.0,77940.0,361.0,0.0,613.0,7858.0,12092.0,10282.0,,,,,,,,,77940.0,nextline\nextline_results_vs_nopf.csv,0.001298,0.06982500325676322,0.857295183934601,55517.0,7770.0,0.0,0.069825,0.87965,,,,,,,,,,,,,,
matmult,l2,ddr4_2x,Stride,deg32_dist1,1.0871021775544387,0.001194,0.5415007079605451,0.001373685061105301,94102.0,3958.0,10.0,0.042061,0.774711,0.00010626766699963868,0.08740129250854026,89812.0,0.954411170857155,32.0,0.00033428744541712805,23.0,0.0002402691013935608,1482.0,0.015481687315880743,263.0,18.0,14.611111,,,,,,,,,,,matmult_stride_deg32_dist1_l2_ddr4_2x,stride,1194269535.0,7397876.0,7415199.0,3586395.0,2.062764,1157637.0,2137831.0,1479.0,1076666.0,18797251884.0,16237.604607,112579964.0,76118.974983,882233.0,496372.0,1.777363,263.0,18.0,14.611111,81187.0,1076450.0,0.503524,16159.446711,328.0,1151.0,0.001069,76569.16073,,,,,,,,,2106632.0,29.462336,26.512272,471.0,2.0,1250.0,2149280.0,,,,,,,,,,,,,,,,,94102.0,3958.0,10.0,0.042061,0.774711,89812.0,83887.0,5924.0,1.0,95726.0,1482.0,0.0,23.0,32.0,60786.0,36064.0,,,,,,,,,95726.0,stride\stride_results_vs_nopf.csv,0.001298,0.04206074259845699,0.7279749862056281,83887.0,5924.0,1.0,0.042061,0.774711,,,,,,,,,,,,,,
